state,sub_category,quantity_sold,sub_category_rank
Indiana,Binders,201,3
Indiana,Accessories,199,4
Indiana,Art,157,5
Indiana,Furnishings,140,6
Indiana,Storage,130,7
Indiana,Appliances,85,8
Indiana,Labels,83,9
Indiana,Chairs,75,10
Indiana,Envelopes,72,11
Indiana,Supplies,63,12
Indiana,Tables,52,13
Indiana,Bookcases,42,14
Indiana,Machines,40,15
Indiana,Fasteners,38,16
Indiana,Copiers,11,17
Iowa,Binders,53,1
Iowa,Storage,48,2
Iowa,Furnishings,43,3
Iowa,Paper,38,4
Iowa,Phones,36,5
Iowa,Art,27,6
Iowa,Chairs,25,7
Iowa,Accessories,16,8
Iowa,Envelopes,14,9
Iowa,Fasteners,12,10
Iowa,Appliances,12,10
Iowa,Supplies,4,12
Iowa,Labels,3,13
Iowa,Machines,2,14
Iowa,Tables,1,15
Kansas,Paper,77,1
Kansas,Art,57,2
Kansas,Chairs,46,3
Kansas,Phones,42,4
Kansas,Binders,38,5
Kansas,Furnishings,35,6
Kansas,Fasteners,28,7
Kansas,Accessories,25,8
Kansas,Labels,19,9
Kansas,Appliances,18,10
Kansas,Tables,16,11
Kansas,Supplies,16,11
Kansas,Machines,11,13
Kansas,Storage,10,14
Kansas,Bookcases,8,15
Kansas,Envelopes,5,16
Kansas,Copiers,2,17
Kentucky,Paper,531,1
Kentucky,Binders,395,2
Kentucky,Phones,324,3
Kentucky,Art,280,4
Kentucky,Accessories,255,5
Kentucky,Furnishings,245,6
Kentucky,Storage,239,7
Kentucky,Appliances,171,8
Kentucky,Chairs,165,9
Kentucky,Labels,117,10
Kentucky,Bookcases,98,11
Kentucky,Envelopes,97,12
Kentucky,Fasteners,97,12
Kentucky,Machines,87,14
Kentucky,Tables,55,15
Kentucky,Supplies,41,16
Kentucky,Copiers,18,17
Louisiana,Binders,128,1
Louisiana,Paper,117,2
Louisiana,Art,111,3
Louisiana,Phones,55,4
Louisiana,Furnishings,55,4
Louisiana,Appliances,52,6
Louisiana,Chairs,51,7
Louisiana,Storage,46,8
Louisiana,Accessories,40,9
Louisiana,Fasteners,31,10
Louisiana,Labels,29,11
Louisiana,Tables,24,12
Louisiana,Machines,23,13
Louisiana,Bookcases,23,13
Louisiana,Envelopes,16,15
Louisiana,Supplies,11,16
Louisiana,Copiers,9,17
Maryland,Binders,66,1
Maryland,Storage,52,2
Maryland,Furnishings,52,2
Maryland,Paper,43,4
Maryland,Phones,43,4
Maryland,Appliances,34,6
Maryland,Labels,30,7
Maryland,Chairs,27,8
Maryland,Supplies,25,9
Maryland,Art,25,9
Maryland,Machines,24,11
Maryland,Fasteners,19,12
Maryland,Bookcases,18,13
Maryland,Tables,16,14
Maryland,Envelopes,13,15
Maryland,Accessories,7,16
Maryland,Copiers,6,17
Massachusetts,Paper,301,1
Massachusetts,Binders,233,2
Massachusetts,Furnishings,206,3
Massachusetts,Phones,198,4
Massachusetts,Art,197,5
Massachusetts,Accessories,150,6
Massachusetts,Storage,149,7
Massachusetts,Appliances,99,8
Massachusetts,Tables,89,9
Massachusetts,Machines,89,9
Massachusetts,Labels,80,11
Massachusetts,Bookcases,77,12
Massachusetts,Chairs,76,13
Massachusetts,Fasteners,73,14
Massachusetts,Envelopes,62,15
Massachusetts,Supplies,23,16
Massachusetts,Copiers,13,17
Michigan,Phones,391,1
Michigan,Paper,378,2
Michigan,Binders,329,3
Michigan,Art,290,4
Michigan,Furnishings,255,5
Michigan,Storage,228,6
Michigan,Accessories,221,7
Michigan,Appliances,215,8
Michigan,Labels,154,9
Michigan,Chairs,138,10
Michigan,Machines,117,11
Michigan,Tables,92,12
Michigan,Envelopes,89,13
Michigan,Bookcases,82,14
Michigan,Fasteners,71,15
Michigan,Supplies,57,16
Michigan,Copiers,31,17
Minnesota,Paper,401,1
Minnesota,Binders,292,2
Minnesota,Phones,266,3
Minnesota,Storage,218,4
Minnesota,Accessories,210,5
Minnesota,Art,200,6
Minnesota,Furnishings,179,7
Minnesota,Chairs,140,8
Minnesota,Appliances,139,9
Minnesota,Labels,85,10
Minnesota,Envelopes,84,11
Minnesota,Tables,81,12
Minnesota,Bookcases,70,13
Minnesota,Fasteners,63,14
Minnesota,Machines,50,15
Minnesota,Supplies,23,16
Minnesota,Copiers,8,17
Mississippi,Paper,157,1
Mississippi,Furnishings,122,2
Mississippi,Binders,115,3
Mississippi,Accessories,99,4
Mississippi,Art,93,5
Mississippi,Phones,91,6
Mississippi,Storage,86,7
Mississippi,Bookcases,49,8
Mississippi,Appliances,42,9
Mississippi,Machines,36,10
Mississippi,Chairs,30,11
Mississippi,Supplies,29,12
Mississippi,Labels,28,13
Mississippi,Tables,22,14
Mississippi,Envelopes,19,15
Mississippi,Fasteners,12,16
Mississippi,Copiers,8,17
Missouri,Binders,179,1
Missouri,Furnishings,153,2
Missouri,Accessories,143,3
Missouri,Phones,122,4
Missouri,Paper,121,5
Missouri,Storage,83,6
Missouri,Appliances,81,7
Missouri,Art,71,8
Missouri,Chairs,67,9
Missouri,Tables,61,10
Missouri,Labels,42,11
Missouri,Machines,39,12
Missouri,Envelopes,33,13
Missouri,Bookcases,31,14
Missouri,Fasteners,29,15
Missouri,Supplies,27,16
Missouri,Copiers,13,17
Nebraska,Art,26,1
Nebraska,Paper,18,2
Nebraska,Furnishings,17,3
Nebraska,Accessories,15,4
Nebraska,Binders,14,5
Nebraska,Phones,8,6
Nebraska,Tables,7,7
Nebraska,Chairs,4,8
Nebraska,Storage,4,8
Nebraska,Bookcases,3,10
Nebraska,Fasteners,3,10
Nebraska,Appliances,2,12
Nebraska,Machines,2,12
Nevada,Paper,82,1
Nevada,Phones,59,2
Nevada,Furnishings,54,3
Nevada,Binders,51,4
Nevada,Chairs,39,5
Nevada,Storage,23,6
Nevada,Machines,21,7
Nevada,Art,21,7
Nevada,Tables,14,9
Nevada,Appliances,13,10
Nevada,Labels,10,11
Nevada,Supplies,8,12
Nevada,Accessories,4,13
Nevada,Envelopes,4,13
Nevada,Bookcases,3,15
New Hampshire,Art,73,1
New Hampshire,Paper,60,2
New Hampshire,Phones,60,2
New Hampshire,Accessories,40,4
New Hampshire,Storage,35,5
New Hampshire,Furnishings,31,6
New Hampshire,Binders,30,7
New Hampshire,Chairs,29,8
New Hampshire,Appliances,27,9
New Hampshire,Bookcases,25,10
New Hampshire,Machines,23,11
New Hampshire,Fasteners,19,12
New Hampshire,Tables,17,13
New Hampshire,Supplies,16,14
New Hampshire,Envelopes,14,15
New Hampshire,Labels,6,16
New Jersey,Paper,493,1
New Jersey,Binders,374,2
New Jersey,Phones,265,3
New Jersey,Storage,241,4
New Jersey,Accessories,229,5
New Jersey,Art,227,6
New Jersey,Furnishings,221,7
New Jersey,Appliances,160,8
New Jersey,Chairs,122,9
New Jersey,Tables,115,10
New Jersey,Machines,108,11
New Jersey,Supplies,82,12
New Jersey,Bookcases,75,13
New Jersey,Fasteners,71,14
New Jersey,Labels,64,15
New Jersey,Copiers,30,16
New Jersey,Envelopes,27,17
New Mexico,Phones,62,1
New Mexico,Binders,54,2
New Mexico,Furnishings,41,3
New Mexico,Storage,39,4
New Mexico,Paper,38,5
New Mexico,Appliances,30,6
New Mexico,Accessories,29,7
New Mexico,Chairs,26,8
New Mexico,Art,26,8
New Mexico,Machines,15,10
New Mexico,Supplies,13,11
New Mexico,Fasteners,10,12
New Mexico,Tables,9,13
New Mexico,Labels,8,14
New Mexico,Envelopes,5,15
New Mexico,Copiers,3,16
New Mexico,Bookcases,3,16
New York,Paper,2330,1
New York,Binders,2007,2
New York,Phones,1742,3
New York,Furnishings,1671,4
New York,Art,1542,5
New York,Accessories,1450,6
New York,Storage,1139,7
New York,Chairs,828,8
New York,Appliances,789,9
New York,Labels,710,10
New York,Machines,517,11
New York,Tables,496,12
New York,Bookcases,473,13
New York,Envelopes,419,14
New York,Fasteners,399,15
New York,Supplies,303,16
New York,Copiers,88,17
North Carolina,Paper,781,1
North Carolina,Binders,627,2
North Carolina,Phones,534,3
North Carolina,Art,499,4
North Carolina,Furnishings,485,5
North Carolina,Accessories,382,6
North Carolina,Storage,361,7
North Carolina,Chairs,294,8
North Carolina,Labels,274,9
North Carolina,Appliances,227,10
North Carolina,Machines,183,11
North Carolina,Envelopes,158,12
North Carolina,Tables,154,13
North Carolina,Bookcases,141,14
North Carolina,Fasteners,135,15
North Carolina,Supplies,106,16
North Carolina,Copiers,25,17
Ohio,Paper,1262,1
Ohio,Phones,986,2
Ohio,Furnishings,932,3
Ohio,Binders,923,4
Ohio,Art,704,5
Ohio,Accessories,639,6
Ohio,Storage,551,7
Ohio,Appliances,484,8
Ohio,Chairs,344,9
Ohio,Labels,328,10
Ohio,Machines,327,11
Ohio,Tables,250,12
Ohio,Bookcases,197,13
Ohio,Supplies,188,14
Ohio,Fasteners,174,15
Ohio,Envelopes,168,16
Ohio,Copiers,56,17
Oklahoma,Paper,84,1
Oklahoma,Phones,79,2
Oklahoma,Art,72,3
Oklahoma,Binders,45,4
Oklahoma,Labels,41,5
Oklahoma,Furnishings,40,6
Oklahoma,Storage,39,7
Oklahoma,Accessories,37,8
Oklahoma,Appliances,35,9
Oklahoma,Tables,34,10
Oklahoma,Chairs,29,11
Oklahoma,Machines,26,12
Oklahoma,Bookcases,23,13
Oklahoma,Fasteners,19,14
Oklahoma,Envelopes,17,15
Oklahoma,Supplies,16,16
Oregon,Paper,92,1
Oregon,Binders,90,2
Oregon,Furnishings,73,3
Oregon,Accessories,64,4
Oregon,Phones,45,5
Oregon,Chairs,35,6
Oregon,Art,33,7
Oregon,Storage,28,8
Oregon,Appliances,23,9
Oregon,Labels,20,10
Oregon,Machines,12,11
Oregon,Fasteners,11,12
Oregon,Envelopes,5,13
Oregon,Supplies,4,14
Oregon,Bookcases,4,14
Oregon,Tables,3,16
Pennsylvania,Paper,1290,1
Pennsylvania,Binders,1052,2
Pennsylvania,Phones,967,3
Pennsylvania,Furnishings,804,4
Pennsylvania,Accessories,773,5
Pennsylvania,Art,712,6
Pennsylvania,Storage,640,7
Pennsylvania,Appliances,489,8
Pennsylvania,Labels,383,9
Pennsylvania,Chairs,365,10
Pennsylvania,Machines,360,11
Pennsylvania,Bookcases,287,12
Pennsylvania,Fasteners,272,13
Pennsylvania,Tables,259,14
Pennsylvania,Envelopes,229,15
Pennsylvania,Supplies,165,16
Pennsylvania,Copiers,76,17
Rhode Island,Paper,139,1
Rhode Island,Binders,100,2
Rhode Island,Phones,87,3
Rhode Island,Storage,78,4
Rhode Island,Accessories,66,5
Rhode Island,Furnishings,60,6
Rhode Island,Art,52,7
Rhode Island,Appliances,44,8
Rhode Island,Envelopes,40,9
Rhode Island,Labels,40,9
Rhode Island,Chairs,39,11
Rhode Island,Machines,29,12
Rhode Island,Fasteners,21,13
Rhode Island,Bookcases,15,14
Rhode Island,Supplies,11,15
Rhode Island,Tables,9,16
Rhode Island,Copiers,6,17
South Dakota,Furnishings,21,1
South Dakota,Paper,19,2
South Dakota,Phones,18,3
South Dakota,Art,14,4
South Dakota,Binders,11,5
South Dakota,Chairs,8,6
South Dakota,Accessories,8,6
South Dakota,Storage,6,8
South Dakota,Tables,2,9
South Dakota,Bookcases,2,9
South Dakota,Labels,1,11
South Dakota,Appliances,1,11
Tennessee,Paper,409,1
Tennessee,Furnishings,270,2
Tennessee,Phones,257,3
Tennessee,Binders,253,4
Tennessee,Art,231,5
Tennessee,Storage,212,6
Tennessee,Accessories,188,7
Tennessee,Appliances,155,8
Tennessee,Chairs,153,9
Tennessee,Machines,131,10
Tennessee,Tables,105,11
Tennessee,Labels,82,12
Tennessee,Bookcases,74,13
Tennessee,Envelopes,59,14
Tennessee,Supplies,46,15
Tennessee,Fasteners,33,16
Tennessee,Copiers,19,17
Texas,Paper,2343,1
Texas,Furnishings,1722,2
Texas,Binders,1655,3
Texas,Phones,1528,4
Texas,Accessories,1348,5
Texas,Art,1199,6
Texas,Storage,1184,7
Texas,Chairs,783,8
Texas,Appliances,748,9
Texas,Labels,648,10
Texas,Machines,613,11
Texas,Tables,473,12
Texas,Bookcases,459,13
Texas,Envelopes,415,14
Texas,Supplies,341,15
Texas,Fasteners,302,16
Texas,Copiers,98,17
Utah,Paper,143,1
Utah,Binders,98,2
Utah,Furnishings,95,3
Utah,Phones,95,3
Utah,Art,94,5
Utah,Accessories,66,6
Utah,Storage,47,7
Utah,Supplies,46,8
Utah,Appliances,42,9
Utah,Labels,40,10
Utah,Envelopes,29,11
Utah,Fasteners,29,11
Utah,Chairs,27,13
Utah,Bookcases,23,14
Utah,Machines,23,14
Utah,Tables,16,16
Utah,Copiers,3,17
Virginia,Paper,548,1
Virginia,Binders,413,2
Virginia,Phones,363,3
Virginia,Furnishings,299,4
Virginia,Accessories,280,5
Virginia,Storage,271,6
Virginia,Art,249,7
Virginia,Tables,150,8
Virginia,Appliances,140,9
Virginia,Labels,116,10
Virginia,Envelopes,108,11
Virginia,Supplies,105,12
Virginia,Chairs,102,13
Virginia,Bookcases,94,14
Virginia,Fasteners,84,15
Virginia,Machines,82,16
Virginia,Copiers,47,17
Washington,Paper,1217,1
Washington,Binders,969,2
Washington,Furnishings,814,3
Washington,Art,716,4
Washington,Phones,687,5
Washington,Accessories,510,6
Washington,Storage,503,7
Washington,Appliances,456,8
Washington,Chairs,380,9
Washington,Labels,335,10
Washington,Machines,322,11
Washington,Tables,248,12
Washington,Envelopes,247,13
Washington,Bookcases,232,14
Washington,Fasteners,214,15
Washington,Supplies,160,16
Washington,Copiers,65,17
Wisconsin,Paper,207,1
Wisconsin,Binders,184,2
Wisconsin,Art,149,3
Wisconsin,Phones,139,4
Wisconsin,Furnishings,136,5
Wisconsin,Storage,100,6
Wisconsin,Accessories,85,7
Wisconsin,Tables,62,8
Wisconsin,Chairs,61,9
Wisconsin,Appliances,60,10
Wisconsin,Labels,50,11
Wisconsin,Bookcases,39,12
Wisconsin,Envelopes,35,13
Wisconsin,Fasteners,29,14
Wisconsin,Machines,24,15
Wisconsin,Supplies,19,16
