state,sub_category,quantity_sold,sub_category_rank
Kentucky,Fasteners,82,11
Kentucky,Envelopes,66,12
Kentucky,Machines,59,13
Kentucky,Bookcases,58,14
Kentucky,Tables,39,15
Kentucky,Supplies,35,16
Kentucky,Copiers,9,17
Louisiana,Art,101,1
Louisiana,Binders,81,2
Louisiana,Paper,69,3
Louisiana,Phones,41,4
Louisiana,Chairs,40,5
Louisiana,Storage,38,6
Louisiana,Appliances,35,7
Louisiana,Accessories,32,8
Louisiana,Fasteners,27,9
Louisiana,Furnishings,22,10
Louisiana,Machines,21,11
Louisiana,Labels,18,12
Louisiana,Bookcases,18,12
Louisiana,Envelopes,13,14
Louisiana,Tables,9,15
Louisiana,Supplies,8,16
Maryland,Binders,43,1
Maryland,Storage,36,2
Maryland,Furnishings,33,3
Maryland,Phones,31,4
Maryland,Supplies,23,5
Maryland,Labels,23,5
Maryland,Art,20,7
Maryland,Appliances,17,8
Maryland,Machines,15,9
Maryland,Fasteners,13,10
Maryland,Bookcases,12,11
Maryland,Chairs,11,12
Maryland,Paper,10,13
Maryland,Accessories,7,14
Maryland,Tables,7,14
Maryland,Envelopes,6,16
Maryland,Copiers,6,16
Massachusetts,Paper,161,1
Massachusetts,Phones,132,2
Massachusetts,Binders,130,3
Massachusetts,Furnishings,122,4
Massachusetts,Art,96,5
Massachusetts,Accessories,85,6
Massachusetts,Appliances,71,7
Massachusetts,Storage,70,8
Massachusetts,Fasteners,58,9
Massachusetts,Tables,58,9
Massachusetts,Chairs,50,11
Massachusetts,Machines,50,11
Massachusetts,Labels,47,13
Massachusetts,Bookcases,43,14
Massachusetts,Envelopes,30,15
Massachusetts,Supplies,16,16
Massachusetts,Copiers,3,17
Michigan,Phones,252,1
Michigan,Paper,238,2
Michigan,Binders,174,3
Michigan,Art,170,4
Michigan,Furnishings,165,5
Michigan,Storage,148,6
Michigan,Accessories,147,7
Michigan,Appliances,137,8
Michigan,Labels,96,9
Michigan,Chairs,79,10
Michigan,Bookcases,74,11
Michigan,Tables,71,12
Michigan,Machines,65,13
Michigan,Fasteners,31,14
Michigan,Envelopes,30,15
Michigan,Copiers,27,16
Michigan,Supplies,24,17
Minnesota,Paper,216,1
Minnesota,Binders,181,2
Minnesota,Phones,180,3
Minnesota,Art,137,4
Minnesota,Storage,130,5
Minnesota,Accessories,125,6
Minnesota,Furnishings,102,7
Minnesota,Appliances,96,8
Minnesota,Chairs,81,9
Minnesota,Tables,56,10
Minnesota,Envelopes,51,11
Minnesota,Labels,48,12
Minnesota,Machines,45,13
Minnesota,Bookcases,45,13
Minnesota,Fasteners,28,15
Minnesota,Supplies,10,16
Minnesota,Copiers,4,17
Mississippi,Paper,124,1
Mississippi,Furnishings,86,2
Mississippi,Binders,68,3
Mississippi,Phones,61,4
Mississippi,Art,59,5
Mississippi,Accessories,51,6
Mississippi,Storage,47,7
Mississippi,Bookcases,39,8
Mississippi,Appliances,29,9
Mississippi,Supplies,25,10
Mississippi,Machines,23,11
Mississippi,Chairs,20,12
Mississippi,Tables,16,13
Mississippi,Labels,15,14
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,99,1
Missouri,Furnishings,94,2
Missouri,Accessories,74,3
Missouri,Paper,67,4
Missouri,Phones,53,5
Missouri,Storage,45,6
Missouri,Chairs,43,7
Missouri,Appliances,39,8
Missouri,Art,37,9
Missouri,Tables,33,10
Missouri,Machines,26,11
Missouri,Supplies,23,12
Missouri,Labels,22,13
Missouri,Envelopes,21,14
Missouri,Fasteners,13,15
Missouri,Bookcases,12,16
Missouri,Copiers,1,17
Nebraska,Art,10,1
Nebraska,Binders,10,1
Nebraska,Furnishings,4,3
Nebraska,Fasteners,3,4
Nebraska,Phones,2,5
Nebraska,Machines,2,5
Nebraska,Chairs,2,5
Nevada,Paper,40,1
Nevada,Phones,32,2
Nevada,Chairs,30,3
Nevada,Furnishings,22,4
Nevada,Binders,11,5
Nevada,Machines,8,6
Nevada,Storage,6,7
Nevada,Art,6,7
Nevada,Envelopes,4,9
Nevada,Labels,4,9
Nevada,Tables,4,9
Nevada,Bookcases,3,12
Nevada,Supplies,2,13
Nevada,Accessories,1,14
New Hampshire,Art,44,1
New Hampshire,Paper,39,2
New Hampshire,Phones,28,3
New Hampshire,Accessories,26,4
New Hampshire,Storage,26,4
New Hampshire,Chairs,24,6
New Hampshire,Binders,23,7
New Hampshire,Envelopes,14,8
New Hampshire,Tables,14,8
New Hampshire,Supplies,12,10
New Hampshire,Furnishings,12,10
New Hampshire,Machines,11,12
New Hampshire,Bookcases,10,13
New Hampshire,Appliances,10,13
New Hampshire,Fasteners,7,15
New Hampshire,Labels,1,16
New Jersey,Paper,319,1
New Jersey,Phones,198,2
New Jersey,Binders,196,3
New Jersey,Storage,133,4
New Jersey,Furnishings,132,5
New Jersey,Art,127,6
New Jersey,Accessories,125,7
New Jersey,Appliances,106,8
New Jersey,Chairs,85,9
New Jersey,Machines,71,10
New Jersey,Tables,48,11
New Jersey,Bookcases,47,12
New Jersey,Supplies,41,13
New Jersey,Fasteners,26,14
New Jersey,Copiers,22,15
New Jersey,Labels,19,16
New Jersey,Envelopes,16,17
New Mexico,Paper,17,1
New Mexico,Accessories,17,1
New Mexico,Furnishings,17,1
New Mexico,Art,15,4
New Mexico,Chairs,14,5
New Mexico,Storage,14,5
New Mexico,Fasteners,7,7
New Mexico,Supplies,6,8
New Mexico,Phones,5,9
New Mexico,Machines,5,9
New Mexico,Labels,4,11
New Mexico,Appliances,4,11
New Mexico,Binders,2,13
New Mexico,Tables,2,13
New York,Paper,1356,1
New York,Binders,1190,2
New York,Phones,1050,3
New York,Furnishings,1009,4
New York,Art,944,5
New York,Accessories,837,6
New York,Storage,684,7
New York,Appliances,522,8
New York,Chairs,479,9
New York,Labels,458,10
New York,Machines,311,11
New York,Tables,283,12
New York,Envelopes,244,13
New York,Bookcases,243,14
New York,Fasteners,234,15
New York,Supplies,184,16
New York,Copiers,56,17
North Carolina,Paper,477,1
North Carolina,Binders,404,2
North Carolina,Phones,275,3
North Carolina,Art,261,4
North Carolina,Furnishings,251,5
North Carolina,Accessories,237,6
North Carolina,Storage,227,7
North Carolina,Labels,173,8
North Carolina,Chairs,153,9
North Carolina,Appliances,151,10
North Carolina,Tables,111,11
North Carolina,Envelopes,106,12
North Carolina,Machines,92,13
North Carolina,Fasteners,75,14
North Carolina,Bookcases,73,15
North Carolina,Supplies,58,16
North Carolina,Copiers,14,17
Ohio,Paper,810,1
Ohio,Phones,609,2
Ohio,Binders,587,3
Ohio,Furnishings,569,4
Ohio,Art,481,5
Ohio,Accessories,422,6
Ohio,Storage,365,7
Ohio,Appliances,304,8
Ohio,Chairs,215,9
Ohio,Labels,197,10
Ohio,Machines,195,11
Ohio,Tables,144,12
Ohio,Bookcases,129,13
Ohio,Fasteners,126,14
Ohio,Supplies,110,15
Ohio,Envelopes,105,16
Ohio,Copiers,31,17
Oklahoma,Paper,56,1
Oklahoma,Art,48,2
Oklahoma,Tables,31,3
Oklahoma,Labels,29,4
Oklahoma,Chairs,26,5
Oklahoma,Binders,21,6
Oklahoma,Storage,21,6
Oklahoma,Accessories,21,6
Oklahoma,Phones,18,9
Oklahoma,Supplies,16,10
Oklahoma,Machines,15,11
Oklahoma,Appliances,15,11
Oklahoma,Furnishings,15,11
Oklahoma,Fasteners,11,14
Oklahoma,Bookcases,7,15
Oklahoma,Envelopes,5,16
Oregon,Binders,56,1
Oregon,Paper,56,1
Oregon,Accessories,35,3
Oregon,Art,22,4
Oregon,Chairs,21,5
Oregon,Storage,18,6
Oregon,Furnishings,14,7
Oregon,Appliances,12,8
Oregon,Phones,11,9
Oregon,Machines,9,10
Oregon,Labels,7,11
Oregon,Envelopes,5,12
Oregon,Supplies,4,13
Oregon,Fasteners,4,13
Oregon,Tables,3,15
Pennsylvania,Paper,662,1
Pennsylvania,Binders,574,2
Pennsylvania,Phones,519,3
Pennsylvania,Furnishings,453,4
Pennsylvania,Accessories,443,5
Pennsylvania,Storage,419,6
Pennsylvania,Art,357,7
Pennsylvania,Appliances,311,8
Pennsylvania,Chairs,204,9
Pennsylvania,Labels,192,10
Pennsylvania,Machines,190,11
Pennsylvania,Fasteners,171,12
Pennsylvania,Bookcases,149,13
Pennsylvania,Envelopes,149,13
Pennsylvania,Tables,119,15
Pennsylvania,Supplies,107,16
Pennsylvania,Copiers,41,17
Rhode Island,Paper,91,1
Rhode Island,Storage,48,2
Rhode Island,Phones,47,3
Rhode Island,Furnishings,38,4
Rhode Island,Art,35,5
Rhode Island,Binders,30,6
Rhode Island,Envelopes,29,7
Rhode Island,Appliances,29,7
Rhode Island,Labels,29,7
Rhode Island,Accessories,22,10
Rhode Island,Chairs,19,11
Rhode Island,Machines,13,12
Rhode Island,Bookcases,11,13
Rhode Island,Fasteners,8,14
Rhode Island,Copiers,6,15
Rhode Island,Supplies,4,16
South Dakota,Chairs,8,1
South Dakota,Furnishings,2,2
Tennessee,Paper,243,1
Tennessee,Binders,170,2
Tennessee,Furnishings,167,3
Tennessee,Phones,152,4
Tennessee,Art,128,5
Tennessee,Accessories,124,6
Tennessee,Storage,114,7
Tennessee,Appliances,97,8
Tennessee,Chairs,64,9
Tennessee,Machines,55,10
Tennessee,Tables,53,11
Tennessee,Envelopes,42,12
Tennessee,Labels,38,13
Tennessee,Bookcases,26,14
Tennessee,Fasteners,14,15
Tennessee,Supplies,13,16
Tennessee,Copiers,3,17
Texas,Paper,1353,1
Texas,Furnishings,984,2
Texas,Binders,968,3
Texas,Phones,955,4
Texas,Accessories,772,5
Texas,Storage,727,6
Texas,Art,674,7
Texas,Chairs,465,8
Texas,Appliances,465,8
Texas,Labels,431,10
Texas,Machines,339,11
Texas,Bookcases,271,12
Texas,Tables,266,13
Texas,Envelopes,262,14
Texas,Supplies,219,15
Texas,Fasteners,173,16
Texas,Copiers,64,17
Utah,Paper,104,1
Utah,Furnishings,67,2
Utah,Binders,62,3
Utah,Accessories,61,4
Utah,Phones,55,5
Utah,Art,45,6
Utah,Labels,30,7
Utah,Supplies,26,8
Utah,Storage,26,8
Utah,Appliances,25,10
Utah,Envelopes,22,11
Utah,Machines,18,12
Utah,Chairs,15,13
Utah,Fasteners,14,14
Utah,Bookcases,13,15
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,359,1
Virginia,Phones,241,2
Virginia,Binders,240,3
Virginia,Furnishings,172,4
Virginia,Storage,158,5
Virginia,Accessories,148,6
Virginia,Art,143,7
Virginia,Tables,106,8
Virginia,Appliances,86,9
Virginia,Envelopes,80,10
Virginia,Chairs,68,11
Virginia,Supplies,66,12
Virginia,Bookcases,53,13
Virginia,Machines,53,13
Virginia,Labels,52,15
Virginia,Fasteners,50,16
Virginia,Copiers,35,17
Washington,Paper,652,1
Washington,Binders,605,2
Washington,Furnishings,460,3
Washington,Art,415,4
Washington,Phones,410,5
Washington,Accessories,302,6
Washington,Appliances,260,7
Washington,Storage,239,8
Washington,Chairs,199,9
Washington,Labels,199,9
Washington,Machines,180,11
Washington,Fasteners,158,12
Washington,Tables,147,13
Washington,Bookcases,139,14
Washington,Envelopes,126,15
Washington,Supplies,110,16
Washington,Copiers,36,17
Wisconsin,Binders,103,1
Wisconsin,Paper,95,2
Wisconsin,Furnishings,93,3
Wisconsin,Art,74,4
Wisconsin,Phones,70,5
Wisconsin,Storage,46,6
Wisconsin,Accessories,44,7
Wisconsin,Chairs,33,8
Wisconsin,Labels,30,9
Wisconsin,Appliances,26,10
Wisconsin,Tables,23,11
Wisconsin,Bookcases,16,12
Wisconsin,Envelopes,15,13
Wisconsin,Machines,14,14
Wisconsin,Fasteners,12,15
Wisconsin,Supplies,6,16
