state,sub_category,quantity_sold,sub_category_rank
Delaware,Binders,43,9
Delaware,Machines,39,10
Delaware,Envelopes,22,11
Delaware,Supplies,22,11
Delaware,Tables,20,13
Delaware,Bookcases,17,14
Delaware,Labels,16,15
Delaware,Fasteners,12,16
District of Columbia,Paper,35,1
District of Columbia,Binders,15,2
District of Columbia,Labels,10,3
District of Columbia,Art,7,4
District of Columbia,Furnishings,7,4
District of Columbia,Fasteners,7,4
District of Columbia,Phones,5,7
District of Columbia,Envelopes,3,8
District of Columbia,Chairs,3,8
District of Columbia,Appliances,2,10
Florida,Paper,514,1
Florida,Binders,455,2
Florida,Art,373,3
Florida,Furnishings,370,4
Florida,Phones,351,5
Florida,Accessories,343,6
Florida,Storage,231,7
Florida,Chairs,203,8
Florida,Appliances,187,9
Florida,Tables,156,10
Florida,Labels,149,11
Florida,Machines,133,12
Florida,Envelopes,111,13
Florida,Fasteners,93,14
Florida,Supplies,88,15
Florida,Bookcases,75,16
Florida,Copiers,14,17
Georgia,Phones,164,1
Georgia,Paper,162,2
Georgia,Binders,156,3
Georgia,Furnishings,124,4
Georgia,Art,104,5
Georgia,Chairs,74,6
Georgia,Accessories,69,7
Georgia,Storage,68,8
Georgia,Tables,63,9
Georgia,Appliances,59,10
Georgia,Machines,45,11
Georgia,Labels,37,12
Georgia,Bookcases,37,12
Georgia,Envelopes,21,14
Georgia,Supplies,19,15
Georgia,Fasteners,10,16
Georgia,Copiers,5,17
Illinois,Paper,615,1
Illinois,Binders,495,2
Illinois,Furnishings,463,3
Illinois,Phones,423,4
Illinois,Accessories,334,5
Illinois,Art,277,6
Illinois,Storage,261,7
Illinois,Chairs,229,8
Illinois,Appliances,221,9
Illinois,Machines,173,10
Illinois,Labels,157,11
Illinois,Bookcases,121,12
Illinois,Envelopes,111,13
Illinois,Tables,104,14
Illinois,Supplies,94,15
Illinois,Fasteners,86,16
Illinois,Copiers,20,17
Indiana,Paper,153,1
Indiana,Phones,142,2
Indiana,Binders,121,3
Indiana,Accessories,107,4
Indiana,Art,70,5
Indiana,Storage,68,6
Indiana,Furnishings,63,7
Indiana,Appliances,50,8
Indiana,Chairs,50,8
Indiana,Labels,41,10
Indiana,Envelopes,28,11
Indiana,Supplies,24,12
Indiana,Machines,23,13
Indiana,Fasteners,19,14
Indiana,Bookcases,18,15
Indiana,Tables,17,16
Indiana,Copiers,5,17
Iowa,Storage,30,1
Iowa,Chairs,25,2
Iowa,Phones,21,3
Iowa,Accessories,14,4
Iowa,Paper,11,5
Iowa,Binders,10,6
Iowa,Appliances,7,7
Iowa,Furnishings,4,8
Iowa,Art,3,9
Iowa,Labels,3,9
Iowa,Supplies,2,11
Iowa,Envelopes,2,11
Iowa,Tables,1,13
Kansas,Paper,70,1
Kansas,Art,56,2
Kansas,Chairs,44,3
Kansas,Phones,34,4
Kansas,Fasteners,23,5
Kansas,Accessories,20,6
Kansas,Binders,18,7
Kansas,Furnishings,15,8
Kansas,Labels,14,9
Kansas,Tables,10,10
Kansas,Appliances,9,11
Kansas,Storage,9,11
Kansas,Supplies,9,11
Kansas,Machines,8,14
Kansas,Bookcases,8,14
Kansas,Copiers,2,16
Kentucky,Paper,318,1
Kentucky,Phones,229,2
Kentucky,Binders,208,3
Kentucky,Art,183,4
Kentucky,Furnishings,160,5
Kentucky,Storage,152,6
Kentucky,Appliances,140,7
Kentucky,Accessories,137,8
Kentucky,Chairs,107,9
Kentucky,Fasteners,70,10
Kentucky,Envelopes,66,11
Kentucky,Labels,61,12
Kentucky,Machines,59,13
Kentucky,Bookcases,58,14
Kentucky,Tables,39,15
Kentucky,Supplies,35,16
Kentucky,Copiers,9,17
Louisiana,Art,94,1
Louisiana,Binders,81,2
Louisiana,Paper,57,3
Louisiana,Phones,41,4
Louisiana,Chairs,40,5
Louisiana,Storage,38,6
Louisiana,Appliances,35,7
Louisiana,Accessories,32,8
Louisiana,Fasteners,24,9
Louisiana,Furnishings,22,10
Louisiana,Machines,21,11
Louisiana,Bookcases,18,12
Louisiana,Labels,18,12
Louisiana,Envelopes,13,14
Louisiana,Tables,9,15
Louisiana,Supplies,8,16
Maryland,Storage,36,1
Maryland,Binders,36,1
Maryland,Phones,31,3
Maryland,Furnishings,27,4
Maryland,Supplies,23,5
Maryland,Art,20,6
Maryland,Appliances,17,7
Maryland,Labels,14,8
Maryland,Fasteners,13,9
Maryland,Bookcases,12,10
Maryland,Chairs,11,11
Maryland,Machines,9,12
Maryland,Paper,8,13
Maryland,Tables,7,14
Maryland,Accessories,7,14
Maryland,Copiers,6,16
Maryland,Envelopes,6,16
Massachusetts,Paper,147,1
Massachusetts,Binders,126,2
Massachusetts,Phones,123,3
Massachusetts,Furnishings,119,4
Massachusetts,Art,94,5
Massachusetts,Accessories,79,6
Massachusetts,Appliances,68,7
Massachusetts,Storage,65,8
Massachusetts,Tables,54,9
Massachusetts,Fasteners,53,10
Massachusetts,Chairs,50,11
Massachusetts,Machines,50,11
Massachusetts,Labels,47,13
Massachusetts,Bookcases,37,14
Massachusetts,Envelopes,30,15
Massachusetts,Supplies,16,16
Michigan,Phones,231,1
Michigan,Paper,226,2
Michigan,Art,170,3
Michigan,Binders,160,4
Michigan,Furnishings,154,5
Michigan,Storage,142,6
Michigan,Accessories,139,7
Michigan,Appliances,124,8
Michigan,Labels,94,9
Michigan,Bookcases,74,10
Michigan,Chairs,70,11
Michigan,Tables,66,12
Michigan,Machines,55,13
Michigan,Envelopes,28,14
Michigan,Fasteners,26,15
Michigan,Supplies,24,16
Michigan,Copiers,23,17
Minnesota,Paper,197,1
Minnesota,Phones,180,2
Minnesota,Binders,161,3
Minnesota,Art,125,4
Minnesota,Storage,125,4
Minnesota,Accessories,111,6
Minnesota,Furnishings,97,7
Minnesota,Appliances,95,8
Minnesota,Chairs,73,9
Minnesota,Tables,55,10
Minnesota,Envelopes,51,11
Minnesota,Labels,48,12
Minnesota,Bookcases,40,13
Minnesota,Machines,37,14
Minnesota,Fasteners,28,15
Minnesota,Supplies,7,16
Mississippi,Paper,106,1
Mississippi,Furnishings,85,2
Mississippi,Binders,68,3
Mississippi,Phones,57,4
Mississippi,Art,52,5
Mississippi,Accessories,51,6
Mississippi,Storage,47,7
Mississippi,Bookcases,36,8
Mississippi,Supplies,25,9
Mississippi,Machines,23,10
Mississippi,Appliances,23,10
Mississippi,Chairs,19,12
Mississippi,Tables,16,13
Mississippi,Labels,15,14
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,98,1
Missouri,Furnishings,85,2
Missouri,Accessories,74,3
Missouri,Paper,67,4
Missouri,Phones,53,5
Missouri,Chairs,43,6
Missouri,Storage,40,7
Missouri,Art,37,8
Missouri,Appliances,34,9
Missouri,Tables,33,10
Missouri,Machines,26,11
Missouri,Labels,22,12
Missouri,Envelopes,21,13
Missouri,Supplies,20,14
Missouri,Fasteners,13,15
Missouri,Bookcases,9,16
Missouri,Copiers,1,17
Nebraska,Furnishings,4,1
Nebraska,Binders,3,2
Nebraska,Fasteners,3,2
Nebraska,Chairs,2,4
Nebraska,Phones,2,4
Nevada,Paper,40,1
Nevada,Phones,32,2
Nevada,Chairs,30,3
Nevada,Furnishings,22,4
Nevada,Binders,11,5
Nevada,Storage,6,6
Nevada,Labels,4,7
Nevada,Tables,4,7
Nevada,Envelopes,4,7
Nevada,Bookcases,3,10
Nevada,Art,2,11
Nevada,Machines,2,11
Nevada,Supplies,2,11
Nevada,Accessories,1,14
New Hampshire,Art,44,1
New Hampshire,Paper,36,2
New Hampshire,Phones,28,3
New Hampshire,Chairs,24,4
New Hampshire,Storage,22,5
New Hampshire,Binders,20,6
New Hampshire,Accessories,18,7
New Hampshire,Supplies,12,8
New Hampshire,Machines,11,9
New Hampshire,Bookcases,10,10
New Hampshire,Appliances,10,10
New Hampshire,Furnishings,9,12
New Hampshire,Envelopes,8,13
New Hampshire,Tables,7,14
New Hampshire,Fasteners,7,14
New Hampshire,Labels,1,16
New Jersey,Paper,316,1
New Jersey,Phones,192,2
New Jersey,Binders,187,3
New Jersey,Furnishings,132,4
New Jersey,Accessories,125,5
New Jersey,Art,119,6
New Jersey,Storage,116,7
New Jersey,Appliances,106,8
New Jersey,Chairs,81,9
New Jersey,Machines,71,10
New Jersey,Bookcases,47,11
New Jersey,Tables,42,12
New Jersey,Supplies,41,13
New Jersey,Fasteners,26,14
New Jersey,Copiers,20,15
New Jersey,Labels,19,16
New Jersey,Envelopes,16,17
New Mexico,Furnishings,17,1
New Mexico,Accessories,12,2
New Mexico,Chairs,9,3
New Mexico,Art,9,3
New Mexico,Storage,8,5
New Mexico,Fasteners,7,6
New Mexico,Phones,5,7
New Mexico,Machines,5,7
New Mexico,Paper,4,9
New Mexico,Appliances,4,9
New Mexico,Tables,2,11
New Mexico,Binders,2,11
New Mexico,Labels,1,13
New York,Paper,1305,1
New York,Binders,1107,2
New York,Phones,964,3
New York,Furnishings,934,4
New York,Art,886,5
New York,Accessories,775,6
New York,Storage,637,7
New York,Appliances,487,8
New York,Chairs,452,9
New York,Labels,402,10
New York,Machines,274,11
New York,Tables,274,11
New York,Bookcases,229,13
New York,Fasteners,223,14
New York,Envelopes,217,15
New York,Supplies,160,16
New York,Copiers,56,17
North Carolina,Paper,421,1
North Carolina,Binders,350,2
North Carolina,Phones,233,3
North Carolina,Art,228,4
North Carolina,Furnishings,224,5
North Carolina,Storage,223,6
North Carolina,Accessories,218,7
North Carolina,Labels,155,8
North Carolina,Chairs,137,9
North Carolina,Appliances,122,10
North Carolina,Tables,100,11
North Carolina,Envelopes,99,12
North Carolina,Machines,92,13
North Carolina,Bookcases,66,14
North Carolina,Fasteners,64,15
North Carolina,Supplies,54,16
North Carolina,Copiers,11,17
Ohio,Paper,797,1
Ohio,Phones,585,2
Ohio,Binders,562,3
Ohio,Furnishings,543,4
Ohio,Art,461,5
Ohio,Accessories,395,6
Ohio,Storage,355,7
Ohio,Appliances,294,8
Ohio,Chairs,199,9
Ohio,Labels,188,10
Ohio,Machines,175,11
Ohio,Tables,144,12
Ohio,Fasteners,126,13
Ohio,Bookcases,120,14
Ohio,Envelopes,103,15
Ohio,Supplies,99,16
Ohio,Copiers,25,17
Oklahoma,Paper,53,1
Oklahoma,Art,48,2
Oklahoma,Tables,31,3
Oklahoma,Labels,29,4
Oklahoma,Chairs,26,5
Oklahoma,Accessories,21,6
Oklahoma,Storage,21,6
Oklahoma,Binders,21,6
Oklahoma,Phones,18,9
Oklahoma,Supplies,16,10
Oklahoma,Machines,15,11
Oklahoma,Furnishings,15,11
Oklahoma,Appliances,13,13
Oklahoma,Fasteners,11,14
Oklahoma,Bookcases,7,15
Oklahoma,Envelopes,5,16
Oregon,Paper,56,1
Oregon,Binders,50,2
Oregon,Accessories,33,3
Oregon,Chairs,21,4
Oregon,Art,20,5
Oregon,Furnishings,14,6
Oregon,Appliances,12,7
Oregon,Phones,11,8
Oregon,Storage,11,8
Oregon,Machines,9,10
Oregon,Labels,7,11
Oregon,Envelopes,5,12
Oregon,Supplies,4,13
Oregon,Fasteners,4,13
Oregon,Tables,3,15
Pennsylvania,Paper,600,1
Pennsylvania,Binders,525,2
Pennsylvania,Phones,497,3
Pennsylvania,Furnishings,430,4
Pennsylvania,Storage,402,5
Pennsylvania,Accessories,398,6
Pennsylvania,Art,343,7
Pennsylvania,Appliances,293,8
Pennsylvania,Chairs,199,9
Pennsylvania,Labels,192,10
Pennsylvania,Machines,188,11
Pennsylvania,Fasteners,162,12
Pennsylvania,Envelopes,135,13
Pennsylvania,Bookcases,127,14
Pennsylvania,Tables,111,15
Pennsylvania,Supplies,102,16
Pennsylvania,Copiers,32,17
Rhode Island,Paper,80,1
Rhode Island,Storage,38,2
Rhode Island,Art,32,3
Rhode Island,Binders,30,4
Rhode Island,Appliances,29,5
Rhode Island,Envelopes,29,5
Rhode Island,Labels,29,5
Rhode Island,Phones,28,8
Rhode Island,Accessories,22,9
Rhode Island,Furnishings,20,10
Rhode Island,Chairs,16,11
Rhode Island,Machines,13,12
Rhode Island,Bookcases,11,13
Rhode Island,Fasteners,7,14
Rhode Island,Copiers,6,15
Rhode Island,Supplies,3,16
South Dakota,Chairs,8,1
South Dakota,Furnishings,2,2
Tennessee,Paper,205,1
Tennessee,Binders,170,2
Tennessee,Furnishings,152,3
Tennessee,Phones,134,4
Tennessee,Accessories,124,5
Tennessee,Art,121,6
Tennessee,Storage,100,7
Tennessee,Appliances,92,8
Tennessee,Chairs,58,9
Tennessee,Machines,52,10
Tennessee,Tables,45,11
Tennessee,Labels,38,12
Tennessee,Envelopes,33,13
Tennessee,Bookcases,26,14
Tennessee,Fasteners,14,15
Tennessee,Supplies,11,16
Tennessee,Copiers,3,17
Texas,Paper,1282,1
Texas,Furnishings,953,2
Texas,Phones,936,3
Texas,Binders,933,4
Texas,Accessories,731,5
Texas,Storage,717,6
Texas,Art,645,7
Texas,Appliances,453,8
Texas,Chairs,442,9
Texas,Labels,393,10
Texas,Machines,305,11
Texas,Tables,252,12
Texas,Bookcases,252,12
Texas,Envelopes,249,14
Texas,Supplies,205,15
Texas,Fasteners,173,16
Texas,Copiers,56,17
Utah,Paper,98,1
Utah,Accessories,61,2
Utah,Binders,59,3
Utah,Phones,49,4
Utah,Furnishings,48,5
Utah,Art,39,6
Utah,Labels,30,7
Utah,Supplies,26,8
Utah,Storage,24,9
Utah,Envelopes,21,10
Utah,Appliances,17,11
Utah,Machines,16,12
Utah,Chairs,15,13
Utah,Fasteners,14,14
Utah,Bookcases,13,15
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,342,1
Virginia,Phones,241,2
Virginia,Binders,212,3
Virginia,Furnishings,162,4
Virginia,Storage,147,5
Virginia,Art,140,6
Virginia,Accessories,138,7
Virginia,Tables,102,8
Virginia,Appliances,84,9
Virginia,Envelopes,80,10
Virginia,Chairs,68,11
Virginia,Supplies,58,12
Virginia,Bookcases,53,13
Virginia,Machines,53,13
Virginia,Labels,52,15
Virginia,Fasteners,50,16
Virginia,Copiers,35,17
Washington,Paper,623,1
Washington,Binders,551,2
Washington,Furnishings,453,3
Washington,Phones,373,4
Washington,Art,362,5
Washington,Accessories,280,6
Washington,Appliances,240,7
Washington,Storage,226,8
Washington,Chairs,183,9
Washington,Machines,172,10
Washington,Labels,165,11
Washington,Fasteners,146,12
Washington,Bookcases,135,13
Washington,Tables,133,14
Washington,Envelopes,118,15
Washington,Supplies,108,16
Washington,Copiers,35,17
Wisconsin,Binders,91,1
Wisconsin,Paper,87,2
Wisconsin,Furnishings,68,3
Wisconsin,Phones,64,4
Wisconsin,Art,58,5
Wisconsin,Accessories,36,6
Wisconsin,Chairs,30,7
Wisconsin,Storage,23,8
Wisconsin,Appliances,21,9
Wisconsin,Labels,16,10
Wisconsin,Tables,15,11
Wisconsin,Bookcases,14,12
Wisconsin,Machines,12,13
Wisconsin,Envelopes,10,14
Wisconsin,Fasteners,10,14
Wisconsin,Supplies,4,16
