state,sub_category,quantity_sold,sub_category_rank
Indiana,Envelopes,37,11
Indiana,Machines,29,12
Indiana,Supplies,24,13
Indiana,Tables,22,14
Indiana,Fasteners,19,15
Indiana,Bookcases,18,16
Indiana,Copiers,5,17
Iowa,Storage,33,1
Iowa,Phones,28,2
Iowa,Binders,27,3
Iowa,Paper,27,3
Iowa,Chairs,25,5
Iowa,Accessories,16,6
Iowa,Furnishings,14,7
Iowa,Appliances,12,8
Iowa,Envelopes,7,9
Iowa,Art,6,10
Iowa,Fasteners,4,11
Iowa,Labels,3,12
Iowa,Supplies,2,13
Iowa,Tables,1,14
Kansas,Paper,70,1
Kansas,Art,57,2
Kansas,Chairs,44,3
Kansas,Phones,38,4
Kansas,Fasteners,28,5
Kansas,Accessories,20,6
Kansas,Binders,18,7
Kansas,Furnishings,15,8
Kansas,Labels,14,9
Kansas,Tables,10,10
Kansas,Supplies,9,11
Kansas,Storage,9,11
Kansas,Appliances,9,11
Kansas,Bookcases,8,14
Kansas,Machines,8,14
Kansas,Copiers,2,16
Kentucky,Paper,368,1
Kentucky,Binders,255,2
Kentucky,Phones,243,3
Kentucky,Art,212,4
Kentucky,Accessories,178,5
Kentucky,Storage,174,6
Kentucky,Furnishings,174,6
Kentucky,Appliances,142,8
Kentucky,Chairs,116,9
Kentucky,Labels,91,10
Kentucky,Fasteners,83,11
Kentucky,Envelopes,66,12
Kentucky,Bookcases,62,13
Kentucky,Machines,59,14
Kentucky,Tables,41,15
Kentucky,Supplies,37,16
Kentucky,Copiers,15,17
Louisiana,Art,101,1
Louisiana,Binders,81,2
Louisiana,Paper,69,3
Louisiana,Phones,42,4
Louisiana,Chairs,40,5
Louisiana,Storage,38,6
Louisiana,Appliances,35,7
Louisiana,Accessories,33,8
Louisiana,Furnishings,27,9
Louisiana,Fasteners,27,9
Louisiana,Machines,21,11
Louisiana,Bookcases,18,12
Louisiana,Labels,18,12
Louisiana,Envelopes,13,14
Louisiana,Tables,9,15
Louisiana,Supplies,8,16
Maryland,Binders,43,1
Maryland,Storage,36,2
Maryland,Furnishings,33,3
Maryland,Phones,31,4
Maryland,Labels,23,5
Maryland,Supplies,23,5
Maryland,Art,20,7
Maryland,Chairs,18,8
Maryland,Appliances,17,9
Maryland,Bookcases,16,10
Maryland,Machines,15,11
Maryland,Fasteners,13,12
Maryland,Envelopes,11,13
Maryland,Paper,10,14
Maryland,Accessories,7,15
Maryland,Tables,7,15
Maryland,Copiers,6,17
Massachusetts,Paper,176,1
Massachusetts,Phones,138,2
Massachusetts,Binders,130,3
Massachusetts,Furnishings,126,4
Massachusetts,Art,106,5
Massachusetts,Accessories,92,6
Massachusetts,Storage,76,7
Massachusetts,Appliances,72,8
Massachusetts,Fasteners,62,9
Massachusetts,Chairs,60,10
Massachusetts,Tables,58,11
Massachusetts,Machines,50,12
Massachusetts,Labels,47,13
Massachusetts,Bookcases,45,14
Massachusetts,Envelopes,32,15
Massachusetts,Supplies,16,16
Massachusetts,Copiers,7,17
Michigan,Phones,276,1
Michigan,Paper,249,2
Michigan,Art,182,3
Michigan,Furnishings,179,4
Michigan,Binders,174,5
Michigan,Accessories,151,6
Michigan,Storage,149,7
Michigan,Appliances,146,8
Michigan,Labels,98,9
Michigan,Chairs,89,10
Michigan,Bookcases,74,11
Michigan,Tables,71,12
Michigan,Machines,65,13
Michigan,Fasteners,31,14
Michigan,Envelopes,30,15
Michigan,Copiers,27,16
Michigan,Supplies,24,17
Minnesota,Paper,226,1
Minnesota,Binders,190,2
Minnesota,Phones,183,3
Minnesota,Storage,145,4
Minnesota,Art,138,5
Minnesota,Accessories,136,6
Minnesota,Furnishings,102,7
Minnesota,Appliances,99,8
Minnesota,Chairs,81,9
Minnesota,Tables,56,10
Minnesota,Envelopes,53,11
Minnesota,Labels,48,12
Minnesota,Machines,45,13
Minnesota,Bookcases,45,13
Minnesota,Fasteners,36,15
Minnesota,Supplies,14,16
Minnesota,Copiers,4,17
Mississippi,Paper,127,1
Mississippi,Furnishings,93,2
Mississippi,Binders,71,3
Mississippi,Art,70,4
Mississippi,Phones,61,5
Mississippi,Accessories,53,6
Mississippi,Storage,49,7
Mississippi,Bookcases,40,8
Mississippi,Appliances,29,9
Mississippi,Supplies,25,10
Mississippi,Machines,23,11
Mississippi,Chairs,20,12
Mississippi,Tables,16,13
Mississippi,Labels,15,14
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,102,1
Missouri,Furnishings,102,1
Missouri,Accessories,87,3
Missouri,Paper,79,4
Missouri,Phones,53,5
Missouri,Storage,46,6
Missouri,Tables,45,7
Missouri,Art,44,8
Missouri,Appliances,44,8
Missouri,Chairs,43,10
Missouri,Machines,29,11
Missouri,Labels,25,12
Missouri,Envelopes,24,13
Missouri,Supplies,23,14
Missouri,Fasteners,15,15
Missouri,Bookcases,12,16
Missouri,Copiers,8,17
Nebraska,Binders,10,1
Nebraska,Art,10,1
Nebraska,Furnishings,4,3
Nebraska,Fasteners,3,4
Nebraska,Chairs,2,5
Nebraska,Phones,2,5
Nebraska,Machines,2,5
Nebraska,Storage,1,8
Nevada,Paper,57,1
Nevada,Phones,37,2
Nevada,Binders,33,3
Nevada,Chairs,32,4
Nevada,Furnishings,29,5
Nevada,Machines,11,6
Nevada,Storage,9,7
Nevada,Art,7,8
Nevada,Tables,7,8
Nevada,Appliances,7,8
Nevada,Labels,4,11
Nevada,Envelopes,4,11
Nevada,Supplies,3,13
Nevada,Bookcases,3,13
Nevada,Accessories,1,15
New Hampshire,Paper,45,1
New Hampshire,Art,44,2
New Hampshire,Phones,33,3
New Hampshire,Storage,26,4
New Hampshire,Accessories,26,4
New Hampshire,Binders,24,6
New Hampshire,Chairs,24,6
New Hampshire,Appliances,18,8
New Hampshire,Bookcases,15,9
New Hampshire,Envelopes,14,10
New Hampshire,Tables,14,10
New Hampshire,Furnishings,12,12
New Hampshire,Supplies,12,12
New Hampshire,Machines,11,14
New Hampshire,Fasteners,7,15
New Hampshire,Labels,3,16
New Jersey,Paper,323,1
New Jersey,Binders,204,2
New Jersey,Phones,201,3
New Jersey,Art,141,4
New Jersey,Furnishings,140,5
New Jersey,Storage,136,6
New Jersey,Accessories,127,7
New Jersey,Appliances,110,8
New Jersey,Chairs,85,9
New Jersey,Machines,76,10
New Jersey,Bookcases,50,11
New Jersey,Tables,48,12
New Jersey,Supplies,41,13
New Jersey,Fasteners,26,14
New Jersey,Labels,24,15
New Jersey,Copiers,22,16
New Jersey,Envelopes,19,17
New Mexico,Art,18,1
New Mexico,Paper,17,2
New Mexico,Accessories,17,2
New Mexico,Furnishings,17,2
New Mexico,Storage,14,5
New Mexico,Binders,14,5
New Mexico,Chairs,14,5
New Mexico,Phones,10,8
New Mexico,Fasteners,7,9
New Mexico,Supplies,6,10
New Mexico,Machines,5,11
New Mexico,Appliances,4,12
New Mexico,Labels,4,12
New Mexico,Tables,2,14
New Mexico,Copiers,1,15
New Mexico,Bookcases,1,15
New York,Paper,1450,1
New York,Binders,1255,2
New York,Phones,1113,3
New York,Furnishings,1060,4
New York,Art,1003,5
New York,Accessories,893,6
New York,Storage,709,7
New York,Appliances,558,8
New York,Chairs,516,9
New York,Labels,477,10
New York,Machines,342,11
New York,Tables,297,12
New York,Bookcases,267,13
New York,Envelopes,253,14
New York,Fasteners,248,15
New York,Supplies,192,16
New York,Copiers,61,17
North Carolina,Paper,522,1
North Carolina,Binders,431,2
North Carolina,Phones,316,3
North Carolina,Art,295,4
North Carolina,Furnishings,281,5
North Carolina,Accessories,241,6
North Carolina,Storage,238,7
North Carolina,Labels,179,8
North Carolina,Chairs,159,9
North Carolina,Appliances,158,10
North Carolina,Envelopes,117,11
North Carolina,Tables,111,12
North Carolina,Machines,101,13
North Carolina,Fasteners,75,14
North Carolina,Bookcases,75,14
North Carolina,Supplies,60,16
North Carolina,Copiers,14,17
Ohio,Paper,849,1
Ohio,Phones,633,2
Ohio,Binders,614,3
Ohio,Furnishings,592,4
Ohio,Art,498,5
Ohio,Accessories,439,6
Ohio,Storage,378,7
Ohio,Appliances,315,8
Ohio,Chairs,234,9
Ohio,Machines,207,10
Ohio,Labels,204,11
Ohio,Tables,164,12
Ohio,Bookcases,135,13
Ohio,Fasteners,128,14
Ohio,Supplies,119,15
Ohio,Envelopes,116,16
Ohio,Copiers,31,17
Oklahoma,Paper,61,1
Oklahoma,Art,48,2
Oklahoma,Labels,38,3
Oklahoma,Tables,34,4
Oklahoma,Storage,31,5
Oklahoma,Chairs,29,6
Oklahoma,Binders,23,7
Oklahoma,Accessories,21,8
Oklahoma,Phones,18,9
Oklahoma,Supplies,16,10
Oklahoma,Machines,15,11
Oklahoma,Appliances,15,11
Oklahoma,Furnishings,15,11
Oklahoma,Bookcases,11,14
Oklahoma,Fasteners,11,14
Oklahoma,Envelopes,5,16
Oregon,Binders,58,1
Oregon,Paper,56,2
Oregon,Accessories,35,3
Oregon,Art,22,4
Oregon,Chairs,21,5
Oregon,Storage,18,6
Oregon,Furnishings,14,7
Oregon,Appliances,12,8
Oregon,Phones,11,9
Oregon,Machines,9,10
Oregon,Labels,7,11
Oregon,Envelopes,5,12
Oregon,Fasteners,4,13
Oregon,Supplies,4,13
Oregon,Tables,3,15
Pennsylvania,Paper,744,1
Pennsylvania,Binders,603,2
Pennsylvania,Phones,558,3
Pennsylvania,Furnishings,501,4
Pennsylvania,Accessories,457,5
Pennsylvania,Storage,426,6
Pennsylvania,Art,397,7
Pennsylvania,Appliances,334,8
Pennsylvania,Chairs,207,9
Pennsylvania,Machines,195,10
Pennsylvania,Labels,195,10
Pennsylvania,Fasteners,171,12
Pennsylvania,Envelopes,161,13
Pennsylvania,Bookcases,155,14
Pennsylvania,Tables,131,15
Pennsylvania,Supplies,113,16
Pennsylvania,Copiers,41,17
Rhode Island,Paper,103,1
Rhode Island,Storage,48,2
Rhode Island,Phones,47,3
Rhode Island,Binders,43,4
Rhode Island,Furnishings,38,5
Rhode Island,Art,35,6
Rhode Island,Appliances,29,7
Rhode Island,Envelopes,29,7
Rhode Island,Labels,29,7
Rhode Island,Accessories,25,10
Rhode Island,Chairs,19,11
Rhode Island,Machines,13,12
Rhode Island,Bookcases,11,13
Rhode Island,Fasteners,8,14
Rhode Island,Copiers,6,15
Rhode Island,Supplies,4,16
South Dakota,Chairs,8,1
South Dakota,Paper,5,2
South Dakota,Furnishings,2,3
South Dakota,Tables,2,3
South Dakota,Phones,1,5
South Dakota,Labels,1,5
Tennessee,Paper,250,1
Tennessee,Binders,173,2
Tennessee,Furnishings,169,3
Tennessee,Phones,159,4
Tennessee,Art,138,5
Tennessee,Accessories,129,6
Tennessee,Storage,114,7
Tennessee,Appliances,104,8
Tennessee,Chairs,67,9
Tennessee,Machines,55,10
Tennessee,Tables,53,11
Tennessee,Envelopes,44,12
Tennessee,Labels,41,13
Tennessee,Bookcases,35,14
Tennessee,Fasteners,14,15
Tennessee,Supplies,13,16
Tennessee,Copiers,8,17
Texas,Paper,1382,1
Texas,Binders,1040,2
Texas,Furnishings,1023,3
Texas,Phones,1017,4
Texas,Accessories,852,5
Texas,Storage,767,6
Texas,Art,704,7
Texas,Chairs,509,8
Texas,Appliances,477,9
Texas,Labels,438,10
Texas,Machines,363,11
Texas,Tables,283,12
Texas,Bookcases,275,13
Texas,Envelopes,271,14
Texas,Supplies,234,15
Texas,Fasteners,182,16
Texas,Copiers,64,17
Utah,Paper,104,1
Utah,Furnishings,72,2
Utah,Binders,62,3
Utah,Accessories,61,4
Utah,Phones,59,5
Utah,Art,54,6
Utah,Labels,30,7
Utah,Appliances,29,8
Utah,Storage,26,9
Utah,Supplies,26,9
Utah,Envelopes,22,11
Utah,Machines,18,12
Utah,Chairs,18,12
Utah,Fasteners,14,14
Utah,Bookcases,13,15
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,377,1
Virginia,Binders,249,2
Virginia,Phones,245,3
Virginia,Furnishings,174,4
Virginia,Art,161,5
Virginia,Accessories,159,6
Virginia,Storage,158,7
Virginia,Tables,108,8
Virginia,Appliances,86,9
Virginia,Envelopes,80,10
Virginia,Chairs,68,11
Virginia,Supplies,66,12
Virginia,Bookcases,58,13
Virginia,Machines,55,14
Virginia,Labels,52,15
Virginia,Fasteners,50,16
Virginia,Copiers,35,17
Washington,Paper,701,1
Washington,Binders,632,2
Washington,Furnishings,487,3
Washington,Phones,439,4
Washington,Art,429,5
Washington,Accessories,307,6
Washington,Appliances,278,7
Washington,Storage,252,8
Washington,Labels,214,9
Washington,Chairs,212,10
Washington,Machines,182,11
Washington,Fasteners,164,12
Washington,Tables,159,13
Washington,Bookcases,147,14
Washington,Envelopes,135,15
Washington,Supplies,113,16
Washington,Copiers,45,17
Wisconsin,Binders,119,1
Wisconsin,Paper,106,2
Wisconsin,Furnishings,100,3
Wisconsin,Phones,85,4
Wisconsin,Art,83,5
Wisconsin,Accessories,57,6
Wisconsin,Storage,52,7
Wisconsin,Chairs,44,8
Wisconsin,Appliances,36,9
Wisconsin,Tables,33,10
Wisconsin,Labels,32,11
Wisconsin,Fasteners,16,12
Wisconsin,Bookcases,16,12
Wisconsin,Envelopes,15,14
Wisconsin,Machines,14,15
Wisconsin,Supplies,6,16
