state,sub_category,quantity_sold,sub_category_rank
Illinois,Machines,154,10
Illinois,Labels,135,11
Illinois,Bookcases,103,12
Illinois,Tables,98,13
Illinois,Supplies,89,14
Illinois,Fasteners,79,15
Illinois,Envelopes,77,16
Illinois,Copiers,13,17
Indiana,Paper,120,1
Indiana,Binders,103,2
Indiana,Accessories,100,3
Indiana,Phones,98,4
Indiana,Storage,65,5
Indiana,Furnishings,60,6
Indiana,Art,55,7
Indiana,Appliances,41,8
Indiana,Labels,38,9
Indiana,Chairs,33,10
Indiana,Envelopes,28,11
Indiana,Machines,21,12
Indiana,Supplies,20,13
Indiana,Bookcases,18,14
Indiana,Tables,15,15
Indiana,Fasteners,12,16
Indiana,Copiers,3,17
Iowa,Chairs,25,1
Iowa,Storage,22,2
Iowa,Phones,20,3
Iowa,Accessories,14,4
Iowa,Binders,10,5
Iowa,Paper,8,6
Iowa,Appliances,7,7
Iowa,Furnishings,4,8
Iowa,Labels,3,9
Iowa,Supplies,2,10
Iowa,Art,2,10
Iowa,Envelopes,2,10
Iowa,Tables,1,13
Kansas,Paper,70,1
Kansas,Art,56,2
Kansas,Chairs,44,3
Kansas,Phones,34,4
Kansas,Fasteners,23,5
Kansas,Accessories,20,6
Kansas,Binders,18,7
Kansas,Furnishings,15,8
Kansas,Labels,14,9
Kansas,Tables,10,10
Kansas,Appliances,9,11
Kansas,Storage,9,11
Kansas,Supplies,9,11
Kansas,Bookcases,8,14
Kansas,Machines,8,14
Kansas,Copiers,2,16
Kentucky,Paper,268,1
Kentucky,Phones,202,2
Kentucky,Binders,174,3
Kentucky,Art,169,4
Kentucky,Furnishings,156,5
Kentucky,Appliances,137,6
Kentucky,Storage,130,7
Kentucky,Accessories,127,8
Kentucky,Chairs,101,9
Kentucky,Fasteners,63,10
Kentucky,Labels,61,11
Kentucky,Envelopes,60,12
Kentucky,Machines,54,13
Kentucky,Bookcases,51,14
Kentucky,Tables,34,15
Kentucky,Supplies,31,16
Kentucky,Copiers,9,17
Louisiana,Art,87,1
Louisiana,Binders,72,2
Louisiana,Paper,48,3
Louisiana,Phones,39,4
Louisiana,Storage,35,5
Louisiana,Chairs,30,6
Louisiana,Accessories,29,7
Louisiana,Fasteners,23,8
Louisiana,Machines,21,9
Louisiana,Bookcases,18,10
Louisiana,Appliances,17,11
Louisiana,Furnishings,17,11
Louisiana,Labels,14,13
Louisiana,Tables,9,14
Louisiana,Envelopes,6,15
Louisiana,Supplies,3,16
Maryland,Binders,31,1
Maryland,Storage,29,2
Maryland,Phones,28,3
Maryland,Furnishings,25,4
Maryland,Art,20,5
Maryland,Appliances,17,6
Maryland,Supplies,16,7
Maryland,Labels,14,8
Maryland,Fasteners,13,9
Maryland,Bookcases,12,10
Maryland,Paper,8,11
Maryland,Tables,7,12
Maryland,Accessories,7,12
Maryland,Chairs,7,12
Maryland,Copiers,6,15
Maryland,Machines,3,16
Massachusetts,Binders,124,1
Massachusetts,Paper,120,2
Massachusetts,Furnishings,118,3
Massachusetts,Phones,102,4
Massachusetts,Art,92,5
Massachusetts,Accessories,69,6
Massachusetts,Appliances,62,7
Massachusetts,Tables,54,8
Massachusetts,Fasteners,53,9
Massachusetts,Storage,50,10
Massachusetts,Labels,47,11
Massachusetts,Chairs,46,12
Massachusetts,Machines,42,13
Massachusetts,Bookcases,37,14
Massachusetts,Envelopes,22,15
Massachusetts,Supplies,16,16
Michigan,Paper,199,1
Michigan,Phones,199,1
Michigan,Art,152,3
Michigan,Storage,141,4
Michigan,Furnishings,138,5
Michigan,Binders,125,6
Michigan,Accessories,123,7
Michigan,Appliances,100,8
Michigan,Labels,83,9
Michigan,Bookcases,74,10
Michigan,Tables,55,11
Michigan,Chairs,50,12
Michigan,Machines,46,13
Michigan,Envelopes,28,14
Michigan,Copiers,23,15
Michigan,Fasteners,23,15
Michigan,Supplies,22,17
Minnesota,Paper,167,1
Minnesota,Phones,161,2
Minnesota,Binders,154,3
Minnesota,Storage,123,4
Minnesota,Art,110,5
Minnesota,Furnishings,96,6
Minnesota,Accessories,91,7
Minnesota,Appliances,89,8
Minnesota,Chairs,67,9
Minnesota,Tables,55,10
Minnesota,Labels,48,11
Minnesota,Envelopes,42,12
Minnesota,Bookcases,40,13
Minnesota,Machines,28,14
Minnesota,Fasteners,28,14
Minnesota,Supplies,6,16
Mississippi,Paper,104,1
Mississippi,Furnishings,81,2
Mississippi,Binders,58,3
Mississippi,Phones,53,4
Mississippi,Art,48,5
Mississippi,Storage,44,6
Mississippi,Accessories,38,7
Mississippi,Bookcases,31,8
Mississippi,Supplies,20,9
Mississippi,Chairs,19,10
Mississippi,Appliances,19,10
Mississippi,Tables,16,12
Mississippi,Labels,15,13
Mississippi,Machines,11,14
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,89,1
Missouri,Furnishings,76,2
Missouri,Accessories,71,3
Missouri,Paper,63,4
Missouri,Phones,44,5
Missouri,Storage,32,6
Missouri,Art,28,7
Missouri,Chairs,27,8
Missouri,Machines,26,9
Missouri,Tables,23,10
Missouri,Appliances,21,11
Missouri,Supplies,20,12
Missouri,Labels,16,13
Missouri,Envelopes,12,14
Missouri,Fasteners,9,15
Missouri,Bookcases,5,16
Missouri,Copiers,1,17
Nevada,Paper,37,1
Nevada,Chairs,22,2
Nevada,Phones,19,3
Nevada,Furnishings,15,4
Nevada,Binders,11,5
Nevada,Storage,6,6
Nevada,Labels,4,7
Nevada,Bookcases,3,8
Nevada,Art,2,9
Nevada,Supplies,2,9
Nevada,Machines,2,9
Nevada,Tables,1,12
Nevada,Accessories,1,12
New Hampshire,Art,44,1
New Hampshire,Paper,36,2
New Hampshire,Phones,28,3
New Hampshire,Chairs,24,4
New Hampshire,Storage,22,5
New Hampshire,Binders,20,6
New Hampshire,Accessories,18,7
New Hampshire,Supplies,12,8
New Hampshire,Machines,11,9
New Hampshire,Bookcases,10,10
New Hampshire,Appliances,10,10
New Hampshire,Furnishings,9,12
New Hampshire,Envelopes,8,13
New Hampshire,Fasteners,7,14
New Hampshire,Tables,7,14
New Hampshire,Labels,1,16
New Jersey,Paper,296,1
New Jersey,Phones,178,2
New Jersey,Binders,177,3
New Jersey,Furnishings,119,4
New Jersey,Storage,107,5
New Jersey,Accessories,107,5
New Jersey,Art,107,5
New Jersey,Appliances,104,8
New Jersey,Machines,68,9
New Jersey,Chairs,67,10
New Jersey,Bookcases,47,11
New Jersey,Supplies,41,12
New Jersey,Tables,39,13
New Jersey,Fasteners,26,14
New Jersey,Copiers,20,15
New Jersey,Labels,19,16
New Jersey,Envelopes,15,17
New Mexico,Chairs,9,1
New Mexico,Machines,5,2
New Mexico,Furnishings,3,3
New Mexico,Art,2,4
New York,Paper,1166,1
New York,Binders,963,2
New York,Phones,847,3
New York,Furnishings,831,4
New York,Art,811,5
New York,Accessories,710,6
New York,Storage,562,7
New York,Appliances,427,8
New York,Chairs,411,9
New York,Labels,360,10
New York,Tables,253,11
New York,Machines,251,12
New York,Bookcases,217,13
New York,Envelopes,200,14
New York,Fasteners,192,15
New York,Supplies,146,16
New York,Copiers,53,17
North Carolina,Paper,344,1
North Carolina,Binders,298,2
North Carolina,Storage,217,3
North Carolina,Phones,197,4
North Carolina,Accessories,196,5
North Carolina,Art,183,6
North Carolina,Furnishings,181,7
North Carolina,Labels,134,8
North Carolina,Chairs,122,9
North Carolina,Appliances,111,10
North Carolina,Tables,91,11
North Carolina,Machines,85,12
North Carolina,Envelopes,69,13
North Carolina,Bookcases,57,14
North Carolina,Fasteners,55,15
North Carolina,Supplies,54,16
North Carolina,Copiers,6,17
Ohio,Paper,710,1
Ohio,Phones,519,2
Ohio,Furnishings,507,3
Ohio,Binders,505,4
Ohio,Art,395,5
Ohio,Accessories,338,6
Ohio,Storage,296,7
Ohio,Appliances,261,8
Ohio,Labels,175,9
Ohio,Chairs,175,9
Ohio,Machines,136,11
Ohio,Tables,124,12
Ohio,Fasteners,121,13
Ohio,Bookcases,113,14
Ohio,Envelopes,101,15
Ohio,Supplies,82,16
Ohio,Copiers,25,17
Oklahoma,Art,48,1
Oklahoma,Paper,48,1
Oklahoma,Tables,31,3
Oklahoma,Labels,29,4
Oklahoma,Chairs,26,5
Oklahoma,Storage,21,6
Oklahoma,Binders,21,6
Oklahoma,Accessories,21,6
Oklahoma,Phones,18,9
Oklahoma,Furnishings,15,10
Oklahoma,Machines,15,10
Oklahoma,Supplies,14,12
Oklahoma,Appliances,13,13
Oklahoma,Fasteners,11,14
Oklahoma,Bookcases,7,15
Oklahoma,Envelopes,5,16
Oregon,Binders,44,1
Oregon,Paper,40,2
Oregon,Accessories,29,3
Oregon,Chairs,21,4
Oregon,Art,18,5
Oregon,Phones,11,6
Oregon,Storage,11,6
Oregon,Machines,9,8
Oregon,Appliances,9,8
Oregon,Labels,7,10
Oregon,Envelopes,5,11
Oregon,Fasteners,4,12
Oregon,Supplies,4,12
Oregon,Furnishings,4,12
Oregon,Tables,3,15
Pennsylvania,Paper,554,1
Pennsylvania,Binders,449,2
Pennsylvania,Phones,436,3
Pennsylvania,Furnishings,387,4
Pennsylvania,Accessories,359,5
Pennsylvania,Storage,348,6
Pennsylvania,Art,304,7
Pennsylvania,Appliances,245,8
Pennsylvania,Chairs,182,9
Pennsylvania,Machines,174,10
Pennsylvania,Labels,169,11
Pennsylvania,Fasteners,140,12
Pennsylvania,Envelopes,123,13
Pennsylvania,Tables,111,14
Pennsylvania,Bookcases,106,15
Pennsylvania,Supplies,91,16
Pennsylvania,Copiers,28,17
Rhode Island,Paper,72,1
Rhode Island,Binders,30,2
Rhode Island,Storage,30,2
Rhode Island,Envelopes,27,4
Rhode Island,Phones,25,5
Rhode Island,Art,24,6
Rhode Island,Labels,22,7
Rhode Island,Furnishings,20,8
Rhode Island,Appliances,19,9
Rhode Island,Accessories,16,10
Rhode Island,Chairs,13,11
Rhode Island,Bookcases,11,12
Rhode Island,Machines,10,13
Rhode Island,Fasteners,7,14
Rhode Island,Supplies,3,15
Rhode Island,Copiers,1,16
Tennessee,Paper,193,1
Tennessee,Binders,147,2
Tennessee,Furnishings,139,3
Tennessee,Phones,129,4
Tennessee,Art,116,5
Tennessee,Accessories,109,6
Tennessee,Storage,93,7
Tennessee,Appliances,92,8
Tennessee,Chairs,58,9
Tennessee,Machines,52,10
Tennessee,Tables,38,11
Tennessee,Labels,35,12
Tennessee,Envelopes,33,13
Tennessee,Bookcases,26,14
Tennessee,Fasteners,12,15
Tennessee,Supplies,11,16
Tennessee,Copiers,3,17
Texas,Paper,1101,1
Texas,Furnishings,858,2
Texas,Phones,825,3
Texas,Binders,818,4
Texas,Accessories,640,5
Texas,Storage,630,6
Texas,Art,570,7
Texas,Appliances,411,8
Texas,Chairs,376,9
Texas,Labels,335,10
Texas,Machines,271,11
Texas,Bookcases,240,12
Texas,Tables,223,13
Texas,Envelopes,218,14
Texas,Supplies,178,15
Texas,Fasteners,151,16
Texas,Copiers,50,17
Utah,Paper,84,1
Utah,Accessories,55,2
Utah,Phones,47,3
Utah,Furnishings,46,4
Utah,Binders,46,4
Utah,Art,34,6
Utah,Supplies,26,7
Utah,Labels,26,7
Utah,Storage,24,9
Utah,Machines,16,10
Utah,Chairs,15,11
Utah,Fasteners,14,12
Utah,Envelopes,14,12
Utah,Appliances,13,14
Utah,Bookcases,9,15
Utah,Tables,7,16
Utah,Copiers,3,17
Virginia,Paper,326,1
Virginia,Phones,224,2
Virginia,Binders,179,3
Virginia,Furnishings,143,4
Virginia,Accessories,134,5
Virginia,Art,134,5
Virginia,Storage,128,7
Virginia,Tables,94,8
Virginia,Envelopes,80,9
Virginia,Appliances,78,10
Virginia,Chairs,63,11
Virginia,Supplies,58,12
Virginia,Labels,52,13
Virginia,Machines,50,14
Virginia,Fasteners,50,14
Virginia,Bookcases,43,16
Virginia,Copiers,35,17
Washington,Paper,537,1
Washington,Binders,470,2
Washington,Furnishings,413,3
Washington,Phones,345,4
Washington,Art,341,5
Washington,Accessories,258,6
Washington,Appliances,207,7
Washington,Storage,198,8
Washington,Chairs,181,9
Washington,Machines,169,10
Washington,Labels,152,11
Washington,Bookcases,126,12
Washington,Fasteners,121,13
Washington,Tables,117,14
Washington,Envelopes,107,15
Washington,Supplies,104,16
Washington,Copiers,35,17
Wisconsin,Paper,80,1
Wisconsin,Binders,80,1
Wisconsin,Furnishings,66,3
Wisconsin,Phones,63,4
Wisconsin,Art,38,5
Wisconsin,Accessories,29,6
Wisconsin,Chairs,28,7
Wisconsin,Storage,23,8
Wisconsin,Appliances,17,9
Wisconsin,Tables,15,10
Wisconsin,Labels,14,11
Wisconsin,Bookcases,14,11
Wisconsin,Fasteners,10,13
Wisconsin,Envelopes,10,13
Wisconsin,Machines,9,15
Wisconsin,Supplies,3,16
