state,sub_category,quantity_sold,sub_category_rank
New Jersey,Machines,105,10
New Jersey,Tables,104,11
New Jersey,Bookcases,72,12
New Jersey,Supplies,61,13
New Jersey,Fasteners,47,14
New Jersey,Labels,42,15
New Jersey,Copiers,30,16
New Jersey,Envelopes,24,17
New Mexico,Phones,62,1
New Mexico,Binders,54,2
New Mexico,Furnishings,41,3
New Mexico,Storage,39,4
New Mexico,Paper,38,5
New Mexico,Appliances,30,6
New Mexico,Accessories,29,7
New Mexico,Art,26,8
New Mexico,Chairs,26,8
New Mexico,Machines,15,10
New Mexico,Supplies,13,11
New Mexico,Fasteners,10,12
New Mexico,Tables,9,13
New Mexico,Labels,8,14
New Mexico,Envelopes,5,15
New Mexico,Copiers,3,16
New Mexico,Bookcases,3,16
New York,Paper,2139,1
New York,Binders,1847,2
New York,Phones,1563,3
New York,Furnishings,1528,4
New York,Art,1388,5
New York,Accessories,1346,6
New York,Storage,1051,7
New York,Appliances,746,8
New York,Chairs,741,9
New York,Labels,656,10
New York,Machines,480,11
New York,Tables,464,12
New York,Bookcases,408,13
New York,Fasteners,374,14
New York,Envelopes,363,15
New York,Supplies,279,16
New York,Copiers,87,17
North Carolina,Paper,749,1
North Carolina,Binders,600,2
North Carolina,Phones,485,3
North Carolina,Art,462,4
North Carolina,Furnishings,457,5
North Carolina,Accessories,367,6
North Carolina,Storage,345,7
North Carolina,Chairs,266,8
North Carolina,Labels,253,9
North Carolina,Appliances,219,10
North Carolina,Machines,167,11
North Carolina,Tables,154,12
North Carolina,Envelopes,148,13
North Carolina,Fasteners,132,14
North Carolina,Bookcases,129,15
North Carolina,Supplies,88,16
North Carolina,Copiers,23,17
Ohio,Paper,1157,1
Ohio,Phones,916,2
Ohio,Binders,866,3
Ohio,Furnishings,838,4
Ohio,Art,669,5
Ohio,Accessories,608,6
Ohio,Storage,519,7
Ohio,Appliances,435,8
Ohio,Chairs,324,9
Ohio,Machines,299,10
Ohio,Labels,299,10
Ohio,Tables,233,12
Ohio,Supplies,176,13
Ohio,Bookcases,172,14
Ohio,Envelopes,168,15
Ohio,Fasteners,165,16
Ohio,Copiers,49,17
Oklahoma,Paper,79,1
Oklahoma,Phones,75,2
Oklahoma,Art,72,3
Oklahoma,Binders,44,4
Oklahoma,Labels,39,5
Oklahoma,Storage,39,5
Oklahoma,Accessories,37,7
Oklahoma,Tables,34,8
Oklahoma,Furnishings,34,8
Oklahoma,Chairs,29,10
Oklahoma,Machines,26,11
Oklahoma,Bookcases,23,12
Oklahoma,Appliances,22,13
Oklahoma,Envelopes,17,14
Oklahoma,Supplies,16,15
Oklahoma,Fasteners,13,16
Oregon,Paper,87,1
Oregon,Binders,78,2
Oregon,Furnishings,64,3
Oregon,Accessories,58,4
Oregon,Phones,41,5
Oregon,Chairs,35,6
Oregon,Art,30,7
Oregon,Storage,25,8
Oregon,Appliances,23,9
Oregon,Labels,20,10
Oregon,Machines,12,11
Oregon,Fasteners,11,12
Oregon,Envelopes,5,13
Oregon,Supplies,4,14
Oregon,Tables,3,15
Oregon,Bookcases,2,16
Pennsylvania,Paper,1187,1
Pennsylvania,Binders,933,2
Pennsylvania,Phones,881,3
Pennsylvania,Furnishings,730,4
Pennsylvania,Accessories,713,5
Pennsylvania,Art,675,6
Pennsylvania,Storage,590,7
Pennsylvania,Appliances,448,8
Pennsylvania,Labels,346,9
Pennsylvania,Chairs,327,10
Pennsylvania,Machines,315,11
Pennsylvania,Bookcases,271,12
Pennsylvania,Fasteners,253,13
Pennsylvania,Tables,237,14
Pennsylvania,Envelopes,225,15
Pennsylvania,Supplies,157,16
Pennsylvania,Copiers,64,17
Rhode Island,Paper,136,1
Rhode Island,Binders,100,2
Rhode Island,Phones,82,3
Rhode Island,Storage,78,4
Rhode Island,Furnishings,60,5
Rhode Island,Accessories,54,6
Rhode Island,Art,52,7
Rhode Island,Labels,40,8
Rhode Island,Envelopes,40,8
Rhode Island,Appliances,39,10
Rhode Island,Chairs,30,11
Rhode Island,Machines,23,12
Rhode Island,Fasteners,21,13
Rhode Island,Bookcases,15,14
Rhode Island,Supplies,11,15
Rhode Island,Copiers,6,16
Rhode Island,Tables,4,17
South Dakota,Furnishings,21,1
South Dakota,Paper,19,2
South Dakota,Phones,18,3
South Dakota,Art,14,4
South Dakota,Binders,11,5
South Dakota,Accessories,8,6
South Dakota,Chairs,8,6
South Dakota,Storage,6,8
South Dakota,Tables,2,9
South Dakota,Bookcases,2,9
South Dakota,Labels,1,11
South Dakota,Appliances,1,11
Tennessee,Paper,375,1
Tennessee,Binders,246,2
Tennessee,Phones,244,3
Tennessee,Furnishings,232,4
Tennessee,Art,217,5
Tennessee,Storage,190,6
Tennessee,Accessories,175,7
Tennessee,Chairs,127,8
Tennessee,Machines,126,9
Tennessee,Appliances,120,10
Tennessee,Tables,85,11
Tennessee,Labels,78,12
Tennessee,Bookcases,72,13
Tennessee,Envelopes,52,14
Tennessee,Supplies,37,15
Tennessee,Fasteners,33,16
Tennessee,Copiers,13,17
Texas,Paper,2170,1
Texas,Furnishings,1593,2
Texas,Binders,1546,3
Texas,Phones,1422,4
Texas,Accessories,1246,5
Texas,Storage,1104,6
Texas,Art,1081,7
Texas,Chairs,701,8
Texas,Appliances,688,9
Texas,Labels,602,10
Texas,Machines,556,11
Texas,Tables,432,12
Texas,Bookcases,431,13
Texas,Envelopes,396,14
Texas,Supplies,328,15
Texas,Fasteners,275,16
Texas,Copiers,89,17
Utah,Paper,141,1
Utah,Binders,95,2
Utah,Furnishings,86,3
Utah,Art,86,3
Utah,Phones,84,5
Utah,Accessories,66,6
Utah,Appliances,42,7
Utah,Supplies,42,7
Utah,Storage,41,9
Utah,Labels,38,10
Utah,Envelopes,29,11
Utah,Chairs,27,12
Utah,Bookcases,23,13
Utah,Machines,23,13
Utah,Fasteners,20,15
Utah,Tables,16,16
Utah,Copiers,3,17
Virginia,Paper,489,1
Virginia,Binders,377,2
Virginia,Phones,330,3
Virginia,Furnishings,276,4
Virginia,Accessories,263,5
Virginia,Storage,229,6
Virginia,Art,208,7
Virginia,Tables,148,8
Virginia,Appliances,125,9
Virginia,Labels,108,10
Virginia,Envelopes,99,11
Virginia,Supplies,96,12
Virginia,Chairs,88,13
Virginia,Bookcases,79,14
Virginia,Machines,74,15
Virginia,Fasteners,71,16
Virginia,Copiers,45,17
Washington,Paper,1096,1
Washington,Binders,890,2
Washington,Furnishings,726,3
Washington,Art,660,4
Washington,Phones,629,5
Washington,Storage,471,6
Washington,Accessories,465,7
Washington,Appliances,417,8
Washington,Chairs,321,9
Washington,Labels,310,10
Washington,Machines,289,11
Washington,Tables,228,12
Washington,Bookcases,215,13
Washington,Envelopes,212,14
Washington,Fasteners,205,15
Washington,Supplies,150,16
Washington,Copiers,63,17
Wisconsin,Paper,181,1
Wisconsin,Binders,180,2
Wisconsin,Furnishings,136,3
Wisconsin,Phones,131,4
Wisconsin,Art,127,5
Wisconsin,Storage,98,6
Wisconsin,Accessories,79,7
Wisconsin,Appliances,60,8
Wisconsin,Tables,59,9
Wisconsin,Chairs,56,10
Wisconsin,Labels,47,11
Wisconsin,Bookcases,37,12
Wisconsin,Envelopes,31,13
Wisconsin,Machines,24,14
Wisconsin,Fasteners,22,15
Wisconsin,Supplies,16,16
