state,sub_category,quantity_sold,sub_category_rank
New Jersey,Tables,108,9
New Jersey,Machines,105,11
New Jersey,Bookcases,72,12
New Jersey,Supplies,61,13
New Jersey,Fasteners,47,14
New Jersey,Labels,46,15
New Jersey,Copiers,30,16
New Jersey,Envelopes,24,17
New Mexico,Phones,62,1
New Mexico,Binders,54,2
New Mexico,Furnishings,41,3
New Mexico,Storage,39,4
New Mexico,Paper,38,5
New Mexico,Appliances,30,6
New Mexico,Accessories,29,7
New Mexico,Art,26,8
New Mexico,Chairs,26,8
New Mexico,Machines,15,10
New Mexico,Supplies,13,11
New Mexico,Fasteners,10,12
New Mexico,Tables,9,13
New Mexico,Labels,8,14
New Mexico,Envelopes,5,15
New Mexico,Copiers,3,16
New Mexico,Bookcases,3,16
New York,Paper,2154,1
New York,Binders,1852,2
New York,Phones,1602,3
New York,Furnishings,1552,4
New York,Art,1410,5
New York,Accessories,1352,6
New York,Storage,1069,7
New York,Appliances,761,8
New York,Chairs,744,9
New York,Labels,661,10
New York,Machines,486,11
New York,Tables,470,12
New York,Bookcases,426,13
New York,Fasteners,382,14
New York,Envelopes,373,15
New York,Supplies,285,16
New York,Copiers,88,17
North Carolina,Paper,755,1
North Carolina,Binders,602,2
North Carolina,Phones,485,3
North Carolina,Art,462,4
North Carolina,Furnishings,461,5
North Carolina,Accessories,370,6
North Carolina,Storage,345,7
North Carolina,Chairs,266,8
North Carolina,Labels,256,9
North Carolina,Appliances,219,10
North Carolina,Machines,167,11
North Carolina,Tables,154,12
North Carolina,Envelopes,148,13
North Carolina,Fasteners,135,14
North Carolina,Bookcases,129,15
North Carolina,Supplies,88,16
North Carolina,Copiers,23,17
Ohio,Paper,1170,1
Ohio,Phones,917,2
Ohio,Binders,874,3
Ohio,Furnishings,862,4
Ohio,Art,680,5
Ohio,Accessories,611,6
Ohio,Storage,522,7
Ohio,Appliances,435,8
Ohio,Chairs,324,9
Ohio,Machines,312,10
Ohio,Labels,305,11
Ohio,Tables,233,12
Ohio,Supplies,178,13
Ohio,Bookcases,172,14
Ohio,Fasteners,169,15
Ohio,Envelopes,168,16
Ohio,Copiers,54,17
Oklahoma,Paper,79,1
Oklahoma,Phones,78,2
Oklahoma,Art,72,3
Oklahoma,Binders,45,4
Oklahoma,Labels,41,5
Oklahoma,Storage,39,6
Oklahoma,Accessories,37,7
Oklahoma,Tables,34,8
Oklahoma,Furnishings,34,8
Oklahoma,Chairs,29,10
Oklahoma,Machines,26,11
Oklahoma,Bookcases,23,12
Oklahoma,Appliances,22,13
Oklahoma,Envelopes,17,14
Oklahoma,Supplies,16,15
Oklahoma,Fasteners,13,16
Oregon,Paper,87,1
Oregon,Binders,78,2
Oregon,Furnishings,64,3
Oregon,Accessories,58,4
Oregon,Phones,45,5
Oregon,Chairs,35,6
Oregon,Art,30,7
Oregon,Storage,25,8
Oregon,Appliances,23,9
Oregon,Labels,20,10
Oregon,Machines,12,11
Oregon,Fasteners,11,12
Oregon,Envelopes,5,13
Oregon,Supplies,4,14
Oregon,Tables,3,15
Oregon,Bookcases,2,16
Pennsylvania,Paper,1202,1
Pennsylvania,Binders,938,2
Pennsylvania,Phones,912,3
Pennsylvania,Furnishings,739,4
Pennsylvania,Accessories,732,5
Pennsylvania,Art,693,6
Pennsylvania,Storage,605,7
Pennsylvania,Appliances,459,8
Pennsylvania,Labels,350,9
Pennsylvania,Chairs,330,10
Pennsylvania,Machines,324,11
Pennsylvania,Bookcases,271,12
Pennsylvania,Fasteners,253,13
Pennsylvania,Tables,247,14
Pennsylvania,Envelopes,225,15
Pennsylvania,Supplies,157,16
Pennsylvania,Copiers,68,17
Rhode Island,Paper,136,1
Rhode Island,Binders,100,2
Rhode Island,Phones,82,3
Rhode Island,Storage,78,4
Rhode Island,Accessories,61,5
Rhode Island,Furnishings,60,6
Rhode Island,Art,52,7
Rhode Island,Labels,40,8
Rhode Island,Envelopes,40,8
Rhode Island,Appliances,39,10
Rhode Island,Chairs,32,11
Rhode Island,Machines,29,12
Rhode Island,Fasteners,21,13
Rhode Island,Bookcases,15,14
Rhode Island,Supplies,11,15
Rhode Island,Copiers,6,16
Rhode Island,Tables,4,17
South Dakota,Furnishings,21,1
South Dakota,Paper,19,2
South Dakota,Phones,18,3
South Dakota,Art,14,4
South Dakota,Binders,11,5
South Dakota,Accessories,8,6
South Dakota,Chairs,8,6
South Dakota,Storage,6,8
South Dakota,Bookcases,2,9
South Dakota,Tables,2,9
South Dakota,Appliances,1,11
South Dakota,Labels,1,11
Tennessee,Paper,383,1
Tennessee,Phones,248,2
Tennessee,Furnishings,246,3
Tennessee,Binders,246,3
Tennessee,Art,217,5
Tennessee,Storage,190,6
Tennessee,Accessories,176,7
Tennessee,Appliances,131,8
Tennessee,Chairs,127,9
Tennessee,Machines,127,9
Tennessee,Tables,96,11
Tennessee,Labels,78,12
Tennessee,Bookcases,72,13
Tennessee,Envelopes,52,14
Tennessee,Supplies,42,15
Tennessee,Fasteners,33,16
Tennessee,Copiers,13,17
Texas,Paper,2197,1
Texas,Furnishings,1612,2
Texas,Binders,1567,3
Texas,Phones,1457,4
Texas,Accessories,1268,5
Texas,Storage,1129,6
Texas,Art,1097,7
Texas,Chairs,711,8
Texas,Appliances,690,9
Texas,Labels,611,10
Texas,Machines,569,11
Texas,Tables,445,12
Texas,Bookcases,437,13
Texas,Envelopes,407,14
Texas,Supplies,328,15
Texas,Fasteners,275,16
Texas,Copiers,89,17
Utah,Paper,141,1
Utah,Binders,95,2
Utah,Furnishings,86,3
Utah,Art,86,3
Utah,Phones,84,5
Utah,Accessories,66,6
Utah,Storage,45,7
Utah,Appliances,42,8
Utah,Supplies,42,8
Utah,Labels,38,10
Utah,Envelopes,29,11
Utah,Chairs,27,12
Utah,Bookcases,23,13
Utah,Machines,23,13
Utah,Fasteners,22,15
Utah,Tables,16,16
Utah,Copiers,3,17
Virginia,Paper,491,1
Virginia,Binders,382,2
Virginia,Phones,339,3
Virginia,Furnishings,281,4
Virginia,Accessories,269,5
Virginia,Storage,236,6
Virginia,Art,210,7
Virginia,Tables,148,8
Virginia,Appliances,125,9
Virginia,Labels,108,10
Virginia,Supplies,99,11
Virginia,Envelopes,99,11
Virginia,Chairs,88,13
Virginia,Bookcases,79,14
Virginia,Machines,76,15
Virginia,Fasteners,71,16
Virginia,Copiers,45,17
Washington,Paper,1108,1
Washington,Binders,897,2
Washington,Furnishings,745,3
Washington,Art,677,4
Washington,Phones,637,5
Washington,Storage,482,6
Washington,Accessories,468,7
Washington,Appliances,417,8
Washington,Chairs,339,9
Washington,Labels,310,10
Washington,Machines,294,11
Washington,Tables,231,12
Washington,Envelopes,229,13
Washington,Bookcases,220,14
Washington,Fasteners,205,15
Washington,Supplies,150,16
Washington,Copiers,63,17
Wisconsin,Paper,181,1
Wisconsin,Binders,180,2
Wisconsin,Furnishings,136,3
Wisconsin,Phones,131,4
Wisconsin,Art,127,5
Wisconsin,Storage,98,6
Wisconsin,Accessories,79,7
Wisconsin,Appliances,60,8
Wisconsin,Tables,59,9
Wisconsin,Chairs,56,10
Wisconsin,Labels,47,11
Wisconsin,Bookcases,37,12
Wisconsin,Envelopes,31,13
Wisconsin,Machines,24,14
Wisconsin,Fasteners,22,15
Wisconsin,Supplies,16,16
