state,sub_category,quantity_sold,sub_category_rank
Louisiana,Tables,9,15
Louisiana,Supplies,8,16
Maryland,Binders,43,1
Maryland,Storage,36,2
Maryland,Furnishings,33,3
Maryland,Phones,31,4
Maryland,Labels,23,5
Maryland,Supplies,23,5
Maryland,Art,20,7
Maryland,Chairs,18,8
Maryland,Appliances,17,9
Maryland,Bookcases,16,10
Maryland,Machines,15,11
Maryland,Fasteners,13,12
Maryland,Envelopes,11,13
Maryland,Paper,10,14
Maryland,Tables,7,15
Maryland,Accessories,7,15
Maryland,Copiers,6,17
Massachusetts,Paper,214,1
Massachusetts,Binders,144,2
Massachusetts,Phones,142,3
Massachusetts,Furnishings,132,4
Massachusetts,Art,115,5
Massachusetts,Accessories,99,6
Massachusetts,Storage,83,7
Massachusetts,Appliances,74,8
Massachusetts,Tables,70,9
Massachusetts,Fasteners,65,10
Massachusetts,Chairs,60,11
Massachusetts,Machines,53,12
Massachusetts,Labels,51,13
Massachusetts,Bookcases,45,14
Massachusetts,Envelopes,44,15
Massachusetts,Supplies,17,16
Massachusetts,Copiers,7,17
Michigan,Phones,310,1
Michigan,Paper,258,2
Michigan,Binders,209,3
Michigan,Art,202,4
Michigan,Furnishings,186,5
Michigan,Accessories,169,6
Michigan,Appliances,169,6
Michigan,Storage,164,8
Michigan,Labels,119,9
Michigan,Chairs,94,10
Michigan,Tables,77,11
Michigan,Bookcases,74,12
Michigan,Machines,69,13
Michigan,Supplies,40,14
Michigan,Fasteners,37,15
Michigan,Envelopes,32,16
Michigan,Copiers,27,17
Minnesota,Paper,238,1
Minnesota,Binders,219,2
Minnesota,Phones,191,3
Minnesota,Storage,155,4
Minnesota,Accessories,152,5
Minnesota,Art,148,6
Minnesota,Furnishings,117,7
Minnesota,Appliances,104,8
Minnesota,Chairs,103,9
Minnesota,Tables,58,10
Minnesota,Labels,57,11
Minnesota,Envelopes,53,12
Minnesota,Bookcases,48,13
Minnesota,Machines,45,14
Minnesota,Fasteners,36,15
Minnesota,Supplies,14,16
Minnesota,Copiers,4,17
Mississippi,Paper,134,1
Mississippi,Furnishings,101,2
Mississippi,Binders,78,3
Mississippi,Art,74,4
Mississippi,Phones,61,5
Mississippi,Accessories,56,6
Mississippi,Storage,51,7
Mississippi,Bookcases,40,8
Mississippi,Appliances,29,9
Mississippi,Supplies,25,10
Mississippi,Machines,23,11
Mississippi,Chairs,20,12
Mississippi,Tables,16,13
Mississippi,Labels,15,14
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,125,1
Missouri,Furnishings,116,2
Missouri,Accessories,93,3
Missouri,Paper,83,4
Missouri,Phones,69,5
Missouri,Art,59,6
Missouri,Storage,56,7
Missouri,Appliances,49,8
Missouri,Tables,45,9
Missouri,Chairs,45,9
Missouri,Labels,31,11
Missouri,Machines,29,12
Missouri,Envelopes,24,13
Missouri,Supplies,23,14
Missouri,Fasteners,15,15
Missouri,Bookcases,12,16
Missouri,Copiers,8,17
Nebraska,Binders,13,1
Nebraska,Art,10,2
Nebraska,Paper,9,3
Nebraska,Chairs,4,4
Nebraska,Furnishings,4,4
Nebraska,Storage,4,4
Nebraska,Phones,4,4
Nebraska,Fasteners,3,8
Nebraska,Machines,2,9
Nevada,Paper,64,1
Nevada,Phones,37,2
Nevada,Binders,33,3
Nevada,Chairs,32,4
Nevada,Furnishings,29,5
Nevada,Machines,11,6
Nevada,Storage,11,6
Nevada,Art,10,8
Nevada,Appliances,7,9
Nevada,Tables,7,9
Nevada,Envelopes,4,11
Nevada,Labels,4,11
Nevada,Bookcases,3,13
Nevada,Supplies,3,13
Nevada,Accessories,1,15
New Hampshire,Paper,45,1
New Hampshire,Art,44,2
New Hampshire,Phones,39,3
New Hampshire,Storage,31,4
New Hampshire,Accessories,26,5
New Hampshire,Chairs,24,6
New Hampshire,Binders,24,6
New Hampshire,Appliances,18,8
New Hampshire,Furnishings,16,9
New Hampshire,Bookcases,15,10
New Hampshire,Tables,14,11
New Hampshire,Envelopes,14,11
New Hampshire,Supplies,12,13
New Hampshire,Machines,11,14
New Hampshire,Fasteners,7,15
New Hampshire,Labels,3,16
New Jersey,Paper,335,1
New Jersey,Binders,219,2
New Jersey,Phones,201,3
New Jersey,Storage,155,4
New Jersey,Art,153,5
New Jersey,Furnishings,142,6
New Jersey,Accessories,130,7
New Jersey,Appliances,113,8
New Jersey,Chairs,99,9
New Jersey,Machines,76,10
New Jersey,Bookcases,62,11
New Jersey,Tables,52,12
New Jersey,Supplies,41,13
New Jersey,Fasteners,40,14
New Jersey,Copiers,24,15
New Jersey,Labels,24,15
New Jersey,Envelopes,19,17
New Mexico,Phones,19,1
New Mexico,Art,18,2
New Mexico,Paper,17,3
New Mexico,Accessories,17,3
New Mexico,Furnishings,17,3
New Mexico,Binders,16,6
New Mexico,Storage,15,7
New Mexico,Chairs,14,8
New Mexico,Fasteners,7,9
New Mexico,Supplies,6,10
New Mexico,Machines,5,11
New Mexico,Appliances,4,12
New Mexico,Labels,4,12
New Mexico,Tables,2,14
New Mexico,Copiers,1,15
New Mexico,Bookcases,1,15
New York,Paper,1570,1
New York,Binders,1403,2
New York,Phones,1183,3
New York,Furnishings,1128,4
New York,Art,1095,5
New York,Accessories,974,6
New York,Storage,755,7
New York,Appliances,622,8
New York,Chairs,551,9
New York,Labels,502,10
New York,Machines,387,11
New York,Tables,347,12
New York,Fasteners,287,13
New York,Bookcases,281,14
New York,Envelopes,270,15
New York,Supplies,202,16
New York,Copiers,64,17
North Carolina,Paper,575,1
North Carolina,Binders,484,2
North Carolina,Phones,354,3
North Carolina,Furnishings,343,4
North Carolina,Art,333,5
North Carolina,Storage,257,6
North Carolina,Accessories,256,7
North Carolina,Labels,193,8
North Carolina,Chairs,190,9
North Carolina,Appliances,167,10
North Carolina,Envelopes,131,11
North Carolina,Machines,121,12
North Carolina,Tables,118,13
North Carolina,Fasteners,88,14
North Carolina,Bookcases,79,15
North Carolina,Supplies,62,16
North Carolina,Copiers,14,17
Ohio,Paper,914,1
Ohio,Phones,678,2
Ohio,Binders,653,3
Ohio,Furnishings,628,4
Ohio,Art,528,5
Ohio,Accessories,474,6
Ohio,Storage,416,7
Ohio,Appliances,337,8
Ohio,Chairs,251,9
Ohio,Machines,221,10
Ohio,Labels,217,11
Ohio,Tables,169,12
Ohio,Fasteners,148,13
Ohio,Bookcases,135,14
Ohio,Supplies,126,15
Ohio,Envelopes,122,16
Ohio,Copiers,32,17
Oklahoma,Paper,61,1
Oklahoma,Art,51,2
Oklahoma,Labels,38,3
Oklahoma,Storage,37,4
Oklahoma,Tables,34,5
Oklahoma,Chairs,29,6
Oklahoma,Accessories,26,7
Oklahoma,Binders,23,8
Oklahoma,Bookcases,20,9
Oklahoma,Machines,18,10
Oklahoma,Phones,18,10
Oklahoma,Supplies,16,12
Oklahoma,Furnishings,15,13
Oklahoma,Appliances,15,13
Oklahoma,Fasteners,11,15
Oklahoma,Envelopes,5,16
Oregon,Binders,58,1
Oregon,Paper,58,1
Oregon,Accessories,37,3
Oregon,Art,27,4
Oregon,Furnishings,25,5
Oregon,Chairs,24,6
Oregon,Storage,18,7
Oregon,Phones,16,8
Oregon,Appliances,12,9
Oregon,Machines,9,10
Oregon,Labels,7,11
Oregon,Envelopes,5,12
Oregon,Fasteners,4,13
Oregon,Supplies,4,13
Oregon,Tables,3,15
Pennsylvania,Paper,842,1
Pennsylvania,Binders,685,2
Pennsylvania,Phones,653,3
Pennsylvania,Furnishings,567,4
Pennsylvania,Accessories,517,5
Pennsylvania,Storage,463,6
Pennsylvania,Art,443,7
Pennsylvania,Appliances,349,8
Pennsylvania,Chairs,248,9
Pennsylvania,Labels,236,10
Pennsylvania,Machines,228,11
Pennsylvania,Fasteners,189,12
Pennsylvania,Envelopes,188,13
Pennsylvania,Bookcases,179,14
Pennsylvania,Tables,150,15
Pennsylvania,Supplies,124,16
Pennsylvania,Copiers,51,17
Rhode Island,Paper,115,1
Rhode Island,Phones,65,2
Rhode Island,Binders,54,3
Rhode Island,Storage,51,4
Rhode Island,Furnishings,38,5
Rhode Island,Art,37,6
Rhode Island,Labels,31,7
Rhode Island,Appliances,30,8
Rhode Island,Envelopes,29,9
Rhode Island,Accessories,25,10
Rhode Island,Chairs,21,11
Rhode Island,Machines,17,12
Rhode Island,Bookcases,13,13
Rhode Island,Fasteners,8,14
Rhode Island,Copiers,6,15
Rhode Island,Supplies,4,16
South Dakota,Furnishings,21,1
South Dakota,Art,14,2
South Dakota,Binders,11,3
South Dakota,Paper,10,4
South Dakota,Phones,8,5
South Dakota,Chairs,8,5
South Dakota,Accessories,6,7
South Dakota,Tables,2,8
South Dakota,Bookcases,2,8
South Dakota,Labels,1,10
South Dakota,Appliances,1,10
South Dakota,Storage,1,10
Tennessee,Paper,267,1
Tennessee,Binders,195,2
Tennessee,Furnishings,185,3
Tennessee,Phones,160,4
Tennessee,Art,146,5
Tennessee,Accessories,134,6
Tennessee,Storage,122,7
Tennessee,Appliances,105,8
Tennessee,Machines,77,9
Tennessee,Chairs,70,10
Tennessee,Tables,59,11
Tennessee,Labels,53,12
Tennessee,Bookcases,49,13
Tennessee,Envelopes,49,13
Tennessee,Fasteners,28,15
Tennessee,Supplies,18,16
Tennessee,Copiers,8,17
Texas,Paper,1560,1
Texas,Binders,1160,2
Texas,Furnishings,1128,3
Texas,Phones,1112,4
Texas,Accessories,970,5
Texas,Art,815,6
Texas,Storage,803,7
Texas,Chairs,530,8
Texas,Appliances,519,9
Texas,Labels,475,10
Texas,Machines,388,11
Texas,Bookcases,323,12
Texas,Tables,313,13
Texas,Envelopes,296,14
Texas,Supplies,249,15
Texas,Fasteners,195,16
Texas,Copiers,72,17
Utah,Paper,106,1
Utah,Furnishings,73,2
Utah,Binders,71,3
Utah,Accessories,61,4
Utah,Phones,59,5
Utah,Art,59,5
Utah,Storage,33,7
Utah,Labels,30,8
Utah,Appliances,29,9
Utah,Chairs,27,10
Utah,Supplies,27,10
Utah,Envelopes,22,12
Utah,Machines,18,13
Utah,Fasteners,14,14
Utah,Bookcases,13,15
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,390,1
Virginia,Binders,286,2
Virginia,Phones,247,3
Virginia,Furnishings,192,4
Virginia,Accessories,179,5
Virginia,Storage,173,6
Virginia,Art,169,7
Virginia,Tables,108,8
Virginia,Appliances,101,9
Virginia,Envelopes,92,10
Virginia,Supplies,78,11
Virginia,Chairs,76,12
Virginia,Bookcases,69,13
Virginia,Labels,62,14
Virginia,Fasteners,56,15
Virginia,Machines,55,16
Virginia,Copiers,35,17
Washington,Paper,818,1
Washington,Binders,683,2
Washington,Furnishings,529,3
Washington,Phones,463,4
Washington,Art,454,5
Washington,Accessories,352,6
Washington,Storage,335,7
Washington,Appliances,302,8
Washington,Chairs,245,9
Washington,Labels,238,10
Washington,Machines,218,11
Washington,Tables,173,12
Washington,Bookcases,170,13
Washington,Fasteners,169,14
Washington,Envelopes,141,15
Washington,Supplies,122,16
Washington,Copiers,51,17
Wisconsin,Binders,132,1
Wisconsin,Paper,106,2
Wisconsin,Furnishings,100,3
Wisconsin,Phones,85,4
Wisconsin,Art,83,5
Wisconsin,Storage,59,6
Wisconsin,Accessories,57,7
Wisconsin,Chairs,44,8
Wisconsin,Appliances,41,9
Wisconsin,Tables,33,10
Wisconsin,Labels,32,11
Wisconsin,Bookcases,16,12
Wisconsin,Fasteners,16,12
Wisconsin,Envelopes,15,14
Wisconsin,Machines,14,15
Wisconsin,Supplies,6,16
