state,sub_category,quantity_sold,sub_category_rank
Indiana,Labels,83,8
Indiana,Chairs,75,9
Indiana,Appliances,73,10
Indiana,Supplies,63,11
Indiana,Envelopes,59,12
Indiana,Tables,52,13
Indiana,Machines,40,14
Indiana,Fasteners,35,15
Indiana,Bookcases,32,16
Indiana,Copiers,11,17
Iowa,Binders,53,1
Iowa,Storage,48,2
Iowa,Furnishings,43,3
Iowa,Paper,38,4
Iowa,Phones,36,5
Iowa,Art,27,6
Iowa,Chairs,25,7
Iowa,Accessories,16,8
Iowa,Envelopes,14,9
Iowa,Appliances,12,10
Iowa,Fasteners,12,10
Iowa,Supplies,4,12
Iowa,Labels,3,13
Iowa,Machines,2,14
Iowa,Tables,1,15
Kansas,Paper,75,1
Kansas,Art,57,2
Kansas,Chairs,46,3
Kansas,Phones,42,4
Kansas,Binders,31,5
Kansas,Fasteners,28,6
Kansas,Furnishings,26,7
Kansas,Accessories,25,8
Kansas,Labels,19,9
Kansas,Appliances,18,10
Kansas,Tables,16,11
Kansas,Supplies,16,11
Kansas,Machines,11,13
Kansas,Storage,10,14
Kansas,Bookcases,8,15
Kansas,Envelopes,5,16
Kansas,Copiers,2,17
Kentucky,Paper,495,1
Kentucky,Binders,371,2
Kentucky,Phones,309,3
Kentucky,Art,276,4
Kentucky,Accessories,246,5
Kentucky,Furnishings,235,6
Kentucky,Storage,228,7
Kentucky,Appliances,165,8
Kentucky,Chairs,160,9
Kentucky,Labels,115,10
Kentucky,Fasteners,97,11
Kentucky,Bookcases,96,12
Kentucky,Envelopes,91,13
Kentucky,Machines,84,14
Kentucky,Tables,52,15
Kentucky,Supplies,41,16
Kentucky,Copiers,18,17
Louisiana,Binders,123,1
Louisiana,Art,111,2
Louisiana,Paper,111,2
Louisiana,Phones,55,4
Louisiana,Furnishings,54,5
Louisiana,Chairs,51,6
Louisiana,Appliances,47,7
Louisiana,Storage,46,8
Louisiana,Accessories,38,9
Louisiana,Fasteners,31,10
Louisiana,Labels,26,11
Louisiana,Bookcases,23,12
Louisiana,Machines,23,12
Louisiana,Tables,22,14
Louisiana,Envelopes,16,15
Louisiana,Supplies,11,16
Louisiana,Copiers,9,17
Maryland,Binders,61,1
Maryland,Storage,52,2
Maryland,Furnishings,52,2
Maryland,Paper,43,4
Maryland,Phones,41,5
Maryland,Labels,30,6
Maryland,Appliances,29,7
Maryland,Chairs,27,8
Maryland,Art,25,9
Maryland,Machines,24,10
Maryland,Supplies,23,11
Maryland,Fasteners,18,12
Maryland,Bookcases,18,12
Maryland,Tables,16,14
Maryland,Envelopes,13,15
Maryland,Accessories,7,16
Maryland,Copiers,6,17
Massachusetts,Paper,299,1
Massachusetts,Binders,226,2
Massachusetts,Furnishings,196,3
Massachusetts,Art,194,4
Massachusetts,Phones,188,5
Massachusetts,Storage,146,6
Massachusetts,Accessories,137,7
Massachusetts,Appliances,97,8
Massachusetts,Machines,89,9
Massachusetts,Tables,85,10
Massachusetts,Bookcases,77,11
Massachusetts,Chairs,76,12
Massachusetts,Labels,73,13
Massachusetts,Fasteners,73,13
Massachusetts,Envelopes,56,15
Massachusetts,Supplies,23,16
Massachusetts,Copiers,13,17
Michigan,Phones,371,1
Michigan,Paper,347,2
Michigan,Binders,285,3
Michigan,Art,267,4
Michigan,Furnishings,227,5
Michigan,Storage,216,6
Michigan,Appliances,211,7
Michigan,Accessories,206,8
Michigan,Labels,139,9
Michigan,Chairs,131,10
Michigan,Machines,89,11
Michigan,Tables,86,12
Michigan,Bookcases,81,13
Michigan,Fasteners,65,14
Michigan,Envelopes,59,15
Michigan,Supplies,52,16
Michigan,Copiers,31,17
Minnesota,Paper,338,1
Minnesota,Binders,271,2
Minnesota,Phones,246,3
Minnesota,Storage,206,4
Minnesota,Art,190,5
Minnesota,Accessories,182,6
Minnesota,Furnishings,159,7
Minnesota,Chairs,136,8
Minnesota,Appliances,126,9
Minnesota,Labels,82,10
Minnesota,Envelopes,81,11
Minnesota,Tables,74,12
Minnesota,Bookcases,59,13
Minnesota,Fasteners,54,14
Minnesota,Machines,50,15
Minnesota,Supplies,20,16
Minnesota,Copiers,8,17
Mississippi,Paper,147,1
Mississippi,Furnishings,115,2
Mississippi,Binders,110,3
Mississippi,Art,93,4
Mississippi,Accessories,89,5
Mississippi,Storage,86,6
Mississippi,Phones,82,7
Mississippi,Bookcases,49,8
Mississippi,Appliances,42,9
Mississippi,Machines,33,10
Mississippi,Chairs,30,11
Mississippi,Supplies,29,12
Mississippi,Labels,28,13
Mississippi,Tables,22,14
Mississippi,Envelopes,19,15
Mississippi,Fasteners,12,16
Mississippi,Copiers,8,17
Missouri,Binders,160,1
Missouri,Furnishings,153,2
Missouri,Accessories,132,3
Missouri,Phones,112,4
Missouri,Paper,108,5
Missouri,Appliances,78,6
Missouri,Storage,76,7
Missouri,Art,71,8
Missouri,Chairs,59,9
Missouri,Tables,55,10
Missouri,Labels,40,11
Missouri,Machines,39,12
Missouri,Envelopes,33,13
Missouri,Supplies,27,14
Missouri,Fasteners,24,15
Missouri,Bookcases,23,16
Missouri,Copiers,8,17
Nebraska,Art,26,1
Nebraska,Paper,18,2
Nebraska,Furnishings,17,3
Nebraska,Accessories,15,4
Nebraska,Binders,14,5
Nebraska,Phones,8,6
Nebraska,Tables,7,7
Nebraska,Chairs,4,8
Nebraska,Storage,4,8
Nebraska,Fasteners,3,10
Nebraska,Bookcases,3,10
Nebraska,Appliances,2,12
Nebraska,Machines,2,12
Nevada,Paper,82,1
Nevada,Phones,54,2
Nevada,Binders,51,3
Nevada,Furnishings,50,4
Nevada,Chairs,39,5
Nevada,Storage,23,6
Nevada,Art,21,7
Nevada,Machines,18,8
Nevada,Tables,14,9
Nevada,Appliances,13,10
Nevada,Labels,10,11
Nevada,Supplies,8,12
Nevada,Accessories,4,13
Nevada,Envelopes,4,13
Nevada,Bookcases,3,15
New Hampshire,Art,64,1
New Hampshire,Paper,60,2
New Hampshire,Phones,60,2
New Hampshire,Accessories,40,4
New Hampshire,Storage,35,5
New Hampshire,Furnishings,31,6
New Hampshire,Binders,30,7
New Hampshire,Chairs,29,8
New Hampshire,Appliances,26,9
New Hampshire,Bookcases,25,10
New Hampshire,Machines,23,11
New Hampshire,Fasteners,19,12
New Hampshire,Tables,17,13
New Hampshire,Supplies,16,14
New Hampshire,Envelopes,14,15
New Hampshire,Labels,6,16
New Jersey,Paper,461,1
New Jersey,Binders,344,2
New Jersey,Phones,248,3
New Jersey,Accessories,216,4
New Jersey,Storage,211,5
New Jersey,Art,210,6
New Jersey,Furnishings,199,7
New Jersey,Appliances,149,8
New Jersey,Chairs,111,9
New Jersey,Tables,108,10
New Jersey,Machines,105,11
New Jersey,Bookcases,72,12
New Jersey,Labels,64,13
New Jersey,Supplies,61,14
New Jersey,Fasteners,48,15
New Jersey,Copiers,30,16
New Jersey,Envelopes,24,17
New Mexico,Phones,62,1
New Mexico,Binders,54,2
New Mexico,Furnishings,41,3
New Mexico,Storage,39,4
New Mexico,Paper,38,5
New Mexico,Appliances,30,6
New Mexico,Accessories,29,7
New Mexico,Art,26,8
New Mexico,Chairs,26,8
New Mexico,Machines,15,10
New Mexico,Supplies,13,11
New Mexico,Fasteners,10,12
New Mexico,Tables,9,13
New Mexico,Labels,8,14
New Mexico,Envelopes,5,15
New Mexico,Copiers,3,16
New Mexico,Bookcases,3,16
New York,Paper,2206,1
New York,Binders,1902,2
New York,Phones,1662,3
New York,Furnishings,1580,4
New York,Art,1445,5
New York,Accessories,1372,6
New York,Storage,1081,7
New York,Appliances,761,8
New York,Chairs,752,9
New York,Labels,663,10
New York,Machines,488,11
New York,Tables,479,12
New York,Bookcases,426,13
New York,Fasteners,382,14
New York,Envelopes,373,15
New York,Supplies,289,16
New York,Copiers,88,17
North Carolina,Paper,761,1
North Carolina,Binders,612,2
North Carolina,Phones,495,3
North Carolina,Furnishings,475,4
North Carolina,Art,470,5
North Carolina,Accessories,370,6
North Carolina,Storage,345,7
North Carolina,Chairs,266,8
North Carolina,Labels,256,9
North Carolina,Appliances,221,10
North Carolina,Machines,172,11
North Carolina,Tables,154,12
North Carolina,Envelopes,148,13
North Carolina,Fasteners,135,14
North Carolina,Bookcases,129,15
North Carolina,Supplies,91,16
North Carolina,Copiers,25,17
Ohio,Paper,1183,1
Ohio,Phones,933,2
Ohio,Binders,883,3
Ohio,Furnishings,876,4
Ohio,Art,680,5
Ohio,Accessories,622,6
Ohio,Storage,537,7
Ohio,Appliances,440,8
Ohio,Chairs,332,9
Ohio,Machines,315,10
Ohio,Labels,311,11
Ohio,Tables,233,12
Ohio,Supplies,180,13
Ohio,Bookcases,172,14
Ohio,Fasteners,169,15
Ohio,Envelopes,168,16
Ohio,Copiers,54,17
Oklahoma,Paper,79,1
Oklahoma,Phones,78,2
Oklahoma,Art,72,3
Oklahoma,Binders,45,4
Oklahoma,Labels,41,5
Oklahoma,Storage,39,6
Oklahoma,Accessories,37,7
Oklahoma,Tables,34,8
Oklahoma,Furnishings,34,8
Oklahoma,Chairs,29,10
Oklahoma,Machines,26,11
Oklahoma,Bookcases,23,12
Oklahoma,Appliances,22,13
Oklahoma,Envelopes,17,14
Oklahoma,Supplies,16,15
Oklahoma,Fasteners,13,16
Oregon,Paper,87,1
Oregon,Binders,78,2
Oregon,Furnishings,64,3
Oregon,Accessories,58,4
Oregon,Phones,45,5
Oregon,Chairs,35,6
Oregon,Art,30,7
Oregon,Storage,25,8
Oregon,Appliances,23,9
Oregon,Labels,20,10
Oregon,Machines,12,11
Oregon,Fasteners,11,12
Oregon,Envelopes,5,13
Oregon,Supplies,4,14
Oregon,Tables,3,15
Oregon,Bookcases,2,16
Pennsylvania,Paper,1232,1
Pennsylvania,Binders,953,2
Pennsylvania,Phones,932,3
Pennsylvania,Furnishings,757,4
Pennsylvania,Accessories,742,5
Pennsylvania,Art,697,6
Pennsylvania,Storage,613,7
Pennsylvania,Appliances,465,8
Pennsylvania,Labels,365,9
Pennsylvania,Chairs,344,10
Pennsylvania,Machines,336,11
Pennsylvania,Bookcases,274,12
Pennsylvania,Fasteners,259,13
Pennsylvania,Tables,247,14
Pennsylvania,Envelopes,225,15
Pennsylvania,Supplies,157,16
Pennsylvania,Copiers,71,17
Rhode Island,Paper,136,1
Rhode Island,Binders,100,2
Rhode Island,Phones,82,3
Rhode Island,Storage,78,4
Rhode Island,Accessories,61,5
Rhode Island,Furnishings,60,6
Rhode Island,Art,52,7
Rhode Island,Labels,40,8
Rhode Island,Envelopes,40,8
Rhode Island,Appliances,39,10
Rhode Island,Chairs,32,11
Rhode Island,Machines,29,12
Rhode Island,Fasteners,21,13
Rhode Island,Bookcases,15,14
Rhode Island,Supplies,11,15
Rhode Island,Copiers,6,16
Rhode Island,Tables,4,17
South Dakota,Furnishings,21,1
South Dakota,Paper,19,2
South Dakota,Phones,18,3
South Dakota,Art,14,4
South Dakota,Binders,11,5
South Dakota,Accessories,8,6
South Dakota,Chairs,8,6
South Dakota,Storage,6,8
South Dakota,Tables,2,9
South Dakota,Bookcases,2,9
South Dakota,Labels,1,11
South Dakota,Appliances,1,11
Tennessee,Paper,383,1
Tennessee,Furnishings,251,2
Tennessee,Phones,248,3
Tennessee,Binders,246,4
Tennessee,Art,219,5
Tennessee,Storage,195,6
Tennessee,Accessories,183,7
Tennessee,Chairs,136,8
Tennessee,Appliances,131,9
Tennessee,Machines,127,10
Tennessee,Tables,96,11
Tennessee,Labels,78,12
Tennessee,Bookcases,72,13
Tennessee,Envelopes,52,14
Tennessee,Supplies,45,15
Tennessee,Fasteners,33,16
Tennessee,Copiers,13,17
Texas,Paper,2235,1
Texas,Furnishings,1640,2
Texas,Binders,1596,3
Texas,Phones,1499,4
Texas,Accessories,1296,5
Texas,Storage,1154,6
Texas,Art,1128,7
Texas,Chairs,717,8
Texas,Appliances,699,9
Texas,Labels,616,10
Texas,Machines,571,11
Texas,Tables,462,12
Texas,Bookcases,440,13
Texas,Envelopes,407,14
Texas,Supplies,335,15
Texas,Fasteners,289,16
Texas,Copiers,91,17
Utah,Paper,141,1
Utah,Binders,95,2
Utah,Phones,95,2
Utah,Furnishings,87,4
Utah,Art,86,5
Utah,Accessories,66,6
Utah,Storage,47,7
Utah,Appliances,42,8
Utah,Supplies,42,8
Utah,Labels,38,10
Utah,Envelopes,29,11
Utah,Chairs,27,12
Utah,Bookcases,23,13
Utah,Machines,23,13
Utah,Fasteners,22,15
Utah,Tables,16,16
Utah,Copiers,3,17
Virginia,Paper,506,1
Virginia,Binders,388,2
Virginia,Phones,348,3
Virginia,Furnishings,285,4
Virginia,Accessories,271,5
Virginia,Storage,251,6
Virginia,Art,210,7
Virginia,Tables,148,8
Virginia,Appliances,133,9
Virginia,Labels,113,10
Virginia,Supplies,103,11
Virginia,Envelopes,99,12
Virginia,Chairs,88,13
Virginia,Bookcases,82,14
Virginia,Fasteners,77,15
Virginia,Machines,76,16
Virginia,Copiers,45,17
Washington,Paper,1149,1
Washington,Binders,924,2
Washington,Furnishings,762,3
Washington,Art,692,4
Washington,Phones,648,5
Washington,Storage,487,6
Washington,Accessories,480,7
Washington,Appliances,429,8
Washington,Chairs,354,9
Washington,Labels,319,10
Washington,Machines,300,11
Washington,Tables,237,12
Washington,Envelopes,229,13
Washington,Bookcases,225,14
Washington,Fasteners,205,15
Washington,Supplies,150,16
Washington,Copiers,65,17
Wisconsin,Paper,194,1
Wisconsin,Binders,180,2
Wisconsin,Furnishings,136,3
Wisconsin,Phones,134,4
Wisconsin,Art,134,4
Wisconsin,Storage,100,6
Wisconsin,Accessories,83,7
Wisconsin,Appliances,60,8
Wisconsin,Tables,59,9
Wisconsin,Chairs,56,10
Wisconsin,Labels,47,11
Wisconsin,Bookcases,39,12
Wisconsin,Envelopes,31,13
Wisconsin,Fasteners,29,14
Wisconsin,Machines,24,15
Wisconsin,Supplies,19,16
