state,sub_category,quantity_sold,sub_category_rank
New Jersey,Tables,104,10
New Jersey,Machines,95,11
New Jersey,Bookcases,72,12
New Jersey,Supplies,61,13
New Jersey,Fasteners,45,14
New Jersey,Labels,42,15
New Jersey,Copiers,30,16
New Jersey,Envelopes,24,17
New Mexico,Phones,62,1
New Mexico,Binders,54,2
New Mexico,Furnishings,41,3
New Mexico,Storage,39,4
New Mexico,Paper,38,5
New Mexico,Appliances,30,6
New Mexico,Accessories,29,7
New Mexico,Art,26,8
New Mexico,Chairs,26,8
New Mexico,Machines,15,10
New Mexico,Supplies,13,11
New Mexico,Fasteners,10,12
New Mexico,Tables,9,13
New Mexico,Labels,8,14
New Mexico,Envelopes,5,15
New Mexico,Copiers,3,16
New Mexico,Bookcases,3,16
New York,Paper,2090,1
New York,Binders,1808,2
New York,Phones,1518,3
New York,Furnishings,1464,4
New York,Art,1354,5
New York,Accessories,1334,6
New York,Storage,1025,7
New York,Appliances,733,8
New York,Chairs,721,9
New York,Labels,626,10
New York,Machines,479,11
New York,Tables,459,12
New York,Bookcases,392,13
New York,Fasteners,374,14
New York,Envelopes,356,15
New York,Supplies,279,16
New York,Copiers,85,17
North Carolina,Paper,740,1
North Carolina,Binders,596,2
North Carolina,Phones,476,3
North Carolina,Furnishings,444,4
North Carolina,Art,425,5
North Carolina,Accessories,365,6
North Carolina,Storage,337,7
North Carolina,Chairs,264,8
North Carolina,Labels,245,9
North Carolina,Appliances,211,10
North Carolina,Machines,158,11
North Carolina,Tables,154,12
North Carolina,Envelopes,148,13
North Carolina,Fasteners,127,14
North Carolina,Bookcases,125,15
North Carolina,Supplies,84,16
North Carolina,Copiers,23,17
Ohio,Paper,1137,1
Ohio,Phones,876,2
Ohio,Binders,843,3
Ohio,Furnishings,823,4
Ohio,Art,662,5
Ohio,Accessories,608,6
Ohio,Storage,515,7
Ohio,Appliances,422,8
Ohio,Chairs,316,9
Ohio,Machines,299,10
Ohio,Labels,299,10
Ohio,Tables,231,12
Ohio,Supplies,176,13
Ohio,Bookcases,170,14
Ohio,Fasteners,165,15
Ohio,Envelopes,164,16
Ohio,Copiers,49,17
Oklahoma,Paper,79,1
Oklahoma,Phones,71,2
Oklahoma,Art,69,3
Oklahoma,Binders,44,4
Oklahoma,Labels,39,5
Oklahoma,Accessories,37,6
Oklahoma,Storage,37,6
Oklahoma,Tables,34,8
Oklahoma,Furnishings,34,8
Oklahoma,Chairs,29,10
Oklahoma,Appliances,22,11
Oklahoma,Machines,21,12
Oklahoma,Bookcases,20,13
Oklahoma,Supplies,16,14
Oklahoma,Fasteners,13,15
Oklahoma,Envelopes,10,16
Oregon,Paper,87,1
Oregon,Binders,78,2
Oregon,Furnishings,64,3
Oregon,Accessories,58,4
Oregon,Phones,41,5
Oregon,Chairs,35,6
Oregon,Art,30,7
Oregon,Storage,25,8
Oregon,Appliances,23,9
Oregon,Labels,20,10
Oregon,Machines,12,11
Oregon,Fasteners,11,12
Oregon,Envelopes,5,13
Oregon,Supplies,4,14
Oregon,Tables,3,15
Oregon,Bookcases,2,16
Pennsylvania,Paper,1158,1
Pennsylvania,Binders,920,2
Pennsylvania,Phones,869,3
Pennsylvania,Furnishings,719,4
Pennsylvania,Accessories,710,5
Pennsylvania,Art,652,6
Pennsylvania,Storage,584,7
Pennsylvania,Appliances,443,8
Pennsylvania,Labels,346,9
Pennsylvania,Chairs,320,10
Pennsylvania,Machines,304,11
Pennsylvania,Fasteners,253,12
Pennsylvania,Tables,237,13
Pennsylvania,Bookcases,234,14
Pennsylvania,Envelopes,220,15
Pennsylvania,Supplies,157,16
Pennsylvania,Copiers,64,17
Rhode Island,Paper,136,1
Rhode Island,Binders,100,2
Rhode Island,Phones,82,3
Rhode Island,Storage,78,4
Rhode Island,Furnishings,60,5
Rhode Island,Accessories,54,6
Rhode Island,Art,52,7
Rhode Island,Labels,40,8
Rhode Island,Envelopes,40,8
Rhode Island,Appliances,39,10
Rhode Island,Chairs,30,11
Rhode Island,Machines,23,12
Rhode Island,Fasteners,21,13
Rhode Island,Bookcases,15,14
Rhode Island,Supplies,11,15
Rhode Island,Copiers,6,16
Rhode Island,Tables,4,17
South Dakota,Furnishings,21,1
South Dakota,Paper,19,2
South Dakota,Phones,18,3
South Dakota,Art,14,4
South Dakota,Binders,11,5
South Dakota,Accessories,8,6
South Dakota,Chairs,8,6
South Dakota,Storage,6,8
South Dakota,Tables,2,9
South Dakota,Bookcases,2,9
South Dakota,Labels,1,11
South Dakota,Appliances,1,11
Tennessee,Paper,366,1
Tennessee,Binders,239,2
Tennessee,Phones,227,3
Tennessee,Furnishings,221,4
Tennessee,Art,203,5
Tennessee,Storage,188,6
Tennessee,Accessories,175,7
Tennessee,Chairs,122,8
Tennessee,Appliances,117,9
Tennessee,Machines,106,10
Tennessee,Tables,85,11
Tennessee,Labels,67,12
Tennessee,Bookcases,65,13
Tennessee,Envelopes,50,14
Tennessee,Supplies,37,15
Tennessee,Fasteners,33,16
Tennessee,Copiers,13,17
Texas,Paper,2121,1
Texas,Furnishings,1564,2
Texas,Binders,1538,3
Texas,Phones,1407,4
Texas,Accessories,1202,5
Texas,Storage,1073,6
Texas,Art,1069,7
Texas,Chairs,691,8
Texas,Appliances,687,9
Texas,Labels,592,10
Texas,Machines,549,11
Texas,Bookcases,431,12
Texas,Tables,425,13
Texas,Envelopes,389,14
Texas,Supplies,321,15
Texas,Fasteners,267,16
Texas,Copiers,89,17
Utah,Paper,135,1
Utah,Binders,95,2
Utah,Art,86,3
Utah,Phones,84,4
Utah,Furnishings,80,5
Utah,Accessories,66,6
Utah,Supplies,42,7
Utah,Appliances,42,7
Utah,Storage,41,9
Utah,Labels,38,10
Utah,Envelopes,29,11
Utah,Chairs,27,12
Utah,Bookcases,23,13
Utah,Machines,23,13
Utah,Fasteners,17,15
Utah,Tables,16,16
Utah,Copiers,3,17
Virginia,Paper,489,1
Virginia,Binders,372,2
Virginia,Phones,327,3
Virginia,Furnishings,276,4
Virginia,Accessories,263,5
Virginia,Storage,229,6
Virginia,Art,208,7
Virginia,Tables,142,8
Virginia,Appliances,125,9
Virginia,Labels,102,10
Virginia,Envelopes,99,11
Virginia,Supplies,96,12
Virginia,Chairs,88,13
Virginia,Bookcases,79,14
Virginia,Machines,74,15
Virginia,Fasteners,71,16
Virginia,Copiers,41,17
Washington,Paper,1073,1
Washington,Binders,870,2
Washington,Furnishings,706,3
Washington,Art,637,4
Washington,Phones,610,5
Washington,Storage,463,6
Washington,Accessories,444,7
Washington,Appliances,409,8
Washington,Chairs,317,9
Washington,Labels,307,10
Washington,Machines,284,11
Washington,Tables,221,12
Washington,Envelopes,210,13
Washington,Bookcases,208,14
Washington,Fasteners,205,15
Washington,Supplies,146,16
Washington,Copiers,63,17
Wisconsin,Binders,172,1
Wisconsin,Paper,164,2
Wisconsin,Furnishings,136,3
Wisconsin,Phones,129,4
Wisconsin,Art,127,5
Wisconsin,Storage,89,6
Wisconsin,Accessories,79,7
Wisconsin,Tables,59,8
Wisconsin,Appliances,57,9
Wisconsin,Chairs,56,10
Wisconsin,Labels,47,11
Wisconsin,Bookcases,37,12
Wisconsin,Envelopes,31,13
Wisconsin,Machines,23,14
Wisconsin,Fasteners,22,15
Wisconsin,Supplies,16,16
