state,sub_category,quantity_sold,sub_category_rank
Kansas,Labels,19,8
Kansas,Binders,18,9
Kansas,Supplies,16,10
Kansas,Tables,16,10
Kansas,Appliances,16,10
Kansas,Storage,10,13
Kansas,Machines,8,14
Kansas,Bookcases,8,14
Kansas,Copiers,2,16
Kentucky,Paper,453,1
Kentucky,Binders,319,2
Kentucky,Phones,289,3
Kentucky,Art,241,4
Kentucky,Accessories,217,5
Kentucky,Storage,209,6
Kentucky,Furnishings,203,7
Kentucky,Chairs,155,8
Kentucky,Appliances,150,9
Kentucky,Labels,106,10
Kentucky,Fasteners,92,11
Kentucky,Bookcases,90,12
Kentucky,Envelopes,89,13
Kentucky,Machines,66,14
Kentucky,Tables,49,15
Kentucky,Supplies,39,16
Kentucky,Copiers,18,17
Louisiana,Art,108,1
Louisiana,Binders,101,2
Louisiana,Paper,96,3
Louisiana,Furnishings,54,4
Louisiana,Phones,45,5
Louisiana,Appliances,43,6
Louisiana,Chairs,40,7
Louisiana,Storage,39,8
Louisiana,Accessories,38,9
Louisiana,Fasteners,27,10
Louisiana,Bookcases,23,11
Louisiana,Labels,22,12
Louisiana,Machines,21,13
Louisiana,Tables,18,14
Louisiana,Envelopes,13,15
Louisiana,Copiers,9,16
Louisiana,Supplies,8,17
Maryland,Binders,57,1
Maryland,Furnishings,52,2
Maryland,Storage,52,2
Maryland,Phones,41,4
Maryland,Paper,41,4
Maryland,Labels,30,6
Maryland,Appliances,29,7
Maryland,Chairs,27,8
Maryland,Art,23,9
Maryland,Supplies,23,9
Maryland,Machines,20,11
Maryland,Fasteners,18,12
Maryland,Bookcases,18,12
Maryland,Tables,16,14
Maryland,Envelopes,13,15
Maryland,Accessories,7,16
Maryland,Copiers,6,17
Massachusetts,Paper,269,1
Massachusetts,Binders,185,2
Massachusetts,Art,175,3
Massachusetts,Furnishings,172,4
Massachusetts,Phones,172,4
Massachusetts,Accessories,118,6
Massachusetts,Storage,109,7
Massachusetts,Appliances,86,8
Massachusetts,Tables,83,9
Massachusetts,Machines,82,10
Massachusetts,Bookcases,76,11
Massachusetts,Chairs,76,11
Massachusetts,Fasteners,72,13
Massachusetts,Labels,62,14
Massachusetts,Envelopes,45,15
Massachusetts,Supplies,17,16
Massachusetts,Copiers,7,17
Michigan,Phones,341,1
Michigan,Paper,294,2
Michigan,Art,245,3
Michigan,Binders,239,4
Michigan,Furnishings,215,5
Michigan,Appliances,199,6
Michigan,Storage,191,7
Michigan,Accessories,187,8
Michigan,Labels,136,9
Michigan,Chairs,113,10
Michigan,Tables,86,11
Michigan,Machines,78,12
Michigan,Bookcases,74,13
Michigan,Fasteners,65,14
Michigan,Envelopes,51,15
Michigan,Supplies,44,16
Michigan,Copiers,27,17
Minnesota,Paper,285,1
Minnesota,Binders,241,2
Minnesota,Phones,215,3
Minnesota,Art,169,4
Minnesota,Accessories,164,5
Minnesota,Storage,162,6
Minnesota,Furnishings,136,7
Minnesota,Appliances,121,8
Minnesota,Chairs,106,9
Minnesota,Labels,73,10
Minnesota,Tables,62,11
Minnesota,Envelopes,59,12
Minnesota,Bookcases,48,13
Minnesota,Machines,45,14
Minnesota,Fasteners,43,15
Minnesota,Supplies,19,16
Minnesota,Copiers,6,17
Mississippi,Paper,142,1
Mississippi,Furnishings,109,2
Mississippi,Binders,96,3
Mississippi,Art,83,4
Mississippi,Accessories,82,5
Mississippi,Phones,75,6
Mississippi,Storage,55,7
Mississippi,Bookcases,40,8
Mississippi,Machines,31,9
Mississippi,Appliances,30,10
Mississippi,Chairs,30,10
Mississippi,Supplies,27,12
Mississippi,Labels,25,13
Mississippi,Tables,19,14
Mississippi,Envelopes,18,15
Mississippi,Fasteners,10,16
Mississippi,Copiers,8,17
Missouri,Binders,160,1
Missouri,Furnishings,151,2
Missouri,Accessories,118,3
Missouri,Paper,108,4
Missouri,Phones,98,5
Missouri,Art,70,6
Missouri,Storage,68,7
Missouri,Appliances,66,8
Missouri,Tables,55,9
Missouri,Chairs,49,10
Missouri,Machines,36,11
Missouri,Labels,33,12
Missouri,Envelopes,33,12
Missouri,Supplies,27,14
Missouri,Fasteners,24,15
Missouri,Bookcases,14,16
Missouri,Copiers,8,17
Nebraska,Art,26,1
Nebraska,Paper,18,2
Nebraska,Furnishings,17,3
Nebraska,Accessories,15,4
Nebraska,Binders,13,5
Nebraska,Phones,7,6
Nebraska,Tables,7,6
Nebraska,Chairs,4,8
Nebraska,Storage,4,8
Nebraska,Fasteners,3,10
Nebraska,Bookcases,3,10
Nebraska,Machines,2,12
Nebraska,Appliances,2,12
Nevada,Paper,78,1
Nevada,Phones,54,2
Nevada,Furnishings,50,3
Nevada,Binders,48,4
Nevada,Chairs,39,5
Nevada,Storage,23,6
Nevada,Art,17,7
Nevada,Tables,14,8
Nevada,Machines,11,9
Nevada,Labels,10,10
Nevada,Supplies,8,11
Nevada,Appliances,7,12
Nevada,Accessories,4,13
Nevada,Envelopes,4,13
Nevada,Bookcases,3,15
New Hampshire,Art,64,1
New Hampshire,Phones,58,2
New Hampshire,Paper,57,3
New Hampshire,Storage,35,4
New Hampshire,Accessories,32,5
New Hampshire,Binders,30,6
New Hampshire,Furnishings,26,7
New Hampshire,Bookcases,25,8
New Hampshire,Appliances,24,9
New Hampshire,Chairs,24,9
New Hampshire,Machines,23,11
New Hampshire,Fasteners,19,12
New Hampshire,Tables,14,13
New Hampshire,Envelopes,14,13
New Hampshire,Supplies,14,13
New Hampshire,Labels,3,16
New Jersey,Paper,397,1
New Jersey,Binders,232,2
New Jersey,Phones,231,3
New Jersey,Storage,180,4
New Jersey,Art,175,5
New Jersey,Accessories,161,6
New Jersey,Furnishings,160,7
New Jersey,Appliances,119,8
New Jersey,Chairs,99,9
New Jersey,Tables,85,10
New Jersey,Machines,82,11
New Jersey,Bookcases,62,12
New Jersey,Supplies,57,13
New Jersey,Fasteners,45,14
New Jersey,Labels,32,15
New Jersey,Copiers,30,16
New Jersey,Envelopes,19,17
New Mexico,Phones,62,1
New Mexico,Binders,54,2
New Mexico,Furnishings,41,3
New Mexico,Storage,39,4
New Mexico,Paper,33,5
New Mexico,Accessories,29,6
New Mexico,Art,26,7
New Mexico,Chairs,26,7
New Mexico,Appliances,23,9
New Mexico,Machines,12,10
New Mexico,Fasteners,10,11
New Mexico,Tables,9,12
New Mexico,Supplies,9,12
New Mexico,Labels,8,14
New Mexico,Envelopes,3,15
New Mexico,Copiers,3,15
New Mexico,Bookcases,1,17
New York,Paper,1951,1
New York,Binders,1669,2
New York,Phones,1424,3
New York,Furnishings,1381,4
New York,Art,1294,5
New York,Accessories,1243,6
New York,Storage,941,7
New York,Appliances,696,8
New York,Chairs,674,9
New York,Labels,601,10
New York,Machines,464,11
New York,Tables,447,12
New York,Bookcases,372,13
New York,Fasteners,344,14
New York,Envelopes,327,15
New York,Supplies,261,16
New York,Copiers,85,17
North Carolina,Paper,718,1
North Carolina,Binders,571,2
North Carolina,Phones,449,3
North Carolina,Furnishings,422,4
North Carolina,Art,408,5
North Carolina,Accessories,327,6
North Carolina,Storage,318,7
North Carolina,Chairs,242,8
North Carolina,Labels,232,9
North Carolina,Appliances,194,10
North Carolina,Machines,154,11
North Carolina,Envelopes,138,12
North Carolina,Tables,124,13
North Carolina,Fasteners,122,14
North Carolina,Bookcases,117,15
North Carolina,Supplies,76,16
North Carolina,Copiers,20,17
Ohio,Paper,1064,1
Ohio,Phones,796,2
Ohio,Furnishings,777,3
Ohio,Binders,761,4
Ohio,Art,619,5
Ohio,Accessories,569,6
Ohio,Storage,488,7
Ohio,Appliances,393,8
Ohio,Chairs,285,9
Ohio,Machines,264,10
Ohio,Labels,262,11
Ohio,Tables,204,12
Ohio,Fasteners,165,13
Ohio,Supplies,162,14
Ohio,Bookcases,157,15
Ohio,Envelopes,155,16
Ohio,Copiers,32,17
Oklahoma,Paper,65,1
Oklahoma,Art,62,2
Oklahoma,Phones,58,3
Oklahoma,Binders,41,4
Oklahoma,Labels,39,5
Oklahoma,Storage,37,6
Oklahoma,Tables,34,7
Oklahoma,Accessories,32,8
Oklahoma,Furnishings,30,9
Oklahoma,Chairs,29,10
Oklahoma,Appliances,22,11
Oklahoma,Machines,21,12
Oklahoma,Bookcases,20,13
Oklahoma,Supplies,16,14
Oklahoma,Fasteners,13,15
Oklahoma,Envelopes,10,16
Oregon,Paper,83,1
Oregon,Binders,75,2
Oregon,Accessories,56,3
Oregon,Furnishings,46,4
Oregon,Art,30,5
Oregon,Phones,28,6
Oregon,Chairs,27,7
Oregon,Storage,25,8
Oregon,Appliances,17,9
Oregon,Labels,12,10
Oregon,Fasteners,11,11
Oregon,Machines,9,12
Oregon,Envelopes,5,13
Oregon,Supplies,4,14
Oregon,Tables,3,15
Oregon,Bookcases,2,16
Pennsylvania,Paper,1074,1
Pennsylvania,Phones,838,2
Pennsylvania,Binders,802,3
Pennsylvania,Furnishings,655,4
Pennsylvania,Accessories,650,5
Pennsylvania,Art,581,6
Pennsylvania,Storage,551,7
Pennsylvania,Appliances,397,8
Pennsylvania,Chairs,313,9
Pennsylvania,Labels,294,10
Pennsylvania,Machines,291,11
Pennsylvania,Tables,224,12
Pennsylvania,Fasteners,223,13
Pennsylvania,Bookcases,218,14
Pennsylvania,Envelopes,216,15
Pennsylvania,Supplies,145,16
Pennsylvania,Copiers,58,17
Rhode Island,Paper,135,1
Rhode Island,Binders,98,2
Rhode Island,Phones,81,3
Rhode Island,Storage,75,4
Rhode Island,Furnishings,57,5
Rhode Island,Art,50,6
Rhode Island,Accessories,43,7
Rhode Island,Appliances,39,8
Rhode Island,Labels,38,9
Rhode Island,Envelopes,32,10
Rhode Island,Chairs,30,11
Rhode Island,Machines,21,12
Rhode Island,Fasteners,21,12
Rhode Island,Bookcases,15,14
Rhode Island,Copiers,6,15
Rhode Island,Supplies,6,15
Rhode Island,Tables,2,17
South Dakota,Furnishings,21,1
South Dakota,Paper,19,2
South Dakota,Phones,18,3
South Dakota,Art,14,4
South Dakota,Binders,11,5
South Dakota,Accessories,8,6
South Dakota,Chairs,8,6
South Dakota,Storage,6,8
South Dakota,Bookcases,2,9
South Dakota,Tables,2,9
South Dakota,Labels,1,11
South Dakota,Appliances,1,11
Tennessee,Paper,330,1
Tennessee,Binders,222,2
Tennessee,Furnishings,217,3
Tennessee,Phones,210,4
Tennessee,Art,191,5
Tennessee,Storage,168,6
Tennessee,Accessories,160,7
Tennessee,Appliances,109,8
Tennessee,Chairs,109,8
Tennessee,Machines,98,10
Tennessee,Tables,75,11
Tennessee,Labels,65,12
Tennessee,Bookcases,63,13
Tennessee,Envelopes,50,14
Tennessee,Supplies,34,15
Tennessee,Fasteners,33,16
Tennessee,Copiers,10,17
Texas,Paper,1959,1
Texas,Furnishings,1426,2
Texas,Binders,1424,3
Texas,Phones,1350,4
Texas,Accessories,1141,5
Texas,Art,1002,6
Texas,Storage,978,7
Texas,Chairs,642,8
Texas,Appliances,612,9
Texas,Labels,561,10
Texas,Machines,496,11
Texas,Tables,395,12
Texas,Bookcases,388,13
Texas,Envelopes,362,14
Texas,Supplies,298,15
Texas,Fasteners,248,16
Texas,Copiers,84,17
Utah,Paper,121,1
Utah,Binders,83,2
Utah,Phones,82,3
Utah,Art,80,4
Utah,Furnishings,75,5
Utah,Accessories,66,6
Utah,Supplies,42,7
Utah,Appliances,42,7
Utah,Storage,41,9
Utah,Labels,38,10
Utah,Chairs,27,11
Utah,Envelopes,22,12
Utah,Machines,18,13
Utah,Tables,16,14
Utah,Bookcases,14,15
Utah,Fasteners,14,15
Utah,Copiers,3,17
Virginia,Paper,440,1
Virginia,Binders,337,2
Virginia,Phones,311,3
Virginia,Furnishings,272,4
Virginia,Accessories,239,5
Virginia,Storage,200,6
Virginia,Art,178,7
Virginia,Tables,126,8
Virginia,Appliances,115,9
Virginia,Envelopes,95,10
Virginia,Supplies,92,11
Virginia,Labels,90,12
Virginia,Chairs,84,13
Virginia,Bookcases,73,14
Virginia,Machines,72,15
Virginia,Fasteners,67,16
Virginia,Copiers,35,17
Washington,Paper,988,1
Washington,Binders,792,2
Washington,Furnishings,647,3
Washington,Art,586,4
Washington,Phones,549,5
Washington,Storage,431,6
Washington,Accessories,412,7
Washington,Appliances,391,8
Washington,Labels,290,9
Washington,Chairs,288,10
Washington,Machines,263,11
Washington,Tables,219,12
Washington,Bookcases,206,13
Washington,Fasteners,202,14
Washington,Envelopes,190,15
Washington,Supplies,138,16
Washington,Copiers,54,17
Wisconsin,Binders,167,1
Wisconsin,Paper,161,2
Wisconsin,Furnishings,126,3
Wisconsin,Art,122,4
Wisconsin,Phones,119,5
Wisconsin,Storage,86,6
Wisconsin,Accessories,79,7
Wisconsin,Tables,57,8
Wisconsin,Chairs,52,9
Wisconsin,Appliances,52,9
Wisconsin,Labels,43,11
Wisconsin,Envelopes,31,12
Wisconsin,Bookcases,30,13
Wisconsin,Machines,23,14
Wisconsin,Fasteners,22,15
Wisconsin,Supplies,14,16
